actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO	Atributo no considerado en este año	2007	AV. GUSTAVO BAZ KM. 9.5	5U	54110	BARRIENTOS	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	DuPont S.A. de C.V.	MEXICO	19.56542	ESTADO DE MÉXICO	-99.19866	Tlalnepantla de Baz	PON5U1510411	5	10	CALLE INDUSTRIA ELÉCTRICA	325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
FABRICACIÓN DE PINTURAS, TINTAS LACAS Y BARNICES	Atributo no considerado en este año	2007	AV. JUAREZ N.1	5U	54713	SAN MATEO IXTACALCO	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	PINTURAS OPTIMUS S.A DE C.V	MEXICO	"19°42'4"""	CUATITLÁN IZCALLI	"99°11'25"""	Cuautitlan Izcalli	POP5U0901511	1		ZONA INDUSTRIAL XHALA	325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes	480029.21	2178288.163
PRODUCCION DE LOSETAS CERAMICA DE MURO Y PISO	Atributo no considerado en este año	2007	CARRETERA FEDERAL 57 QUERETARO SLP KM 47	6T	37980	LA CINTA	Fabricación de productos refractarios.	Atributo no considerado en este año	Atributo no considerado en este año	PORCELANITE SA DE CV	GUANAJUATO	"20°58'0"""	SAN JOSE ITURBIDE	"100°26'0"""	San Jose Iturbide	POR6T1103211	KM 47		CORREDOR INDUSTRIAL	327123	Cemento y Cal	Fabricacion de articulos y productos de ceramica, arcilla o similares	0.0	0.0
PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO	Atributo no considerado en este año	2007	AVE. ACAPULCO	5U	67110	JOSEFA ZOZAYA	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	PINTURAS OSEL S.A. DE C.V.	NUEVO LEON	"25°43'18.71"""	GUADALUPE	"100°12'06.91"""	Guadalupe	POS5U1902611	1500			325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS.	Atributo no considerado en este año	2007	M.L. BARRAGAN	5I	66450	ZONA INDUSTRIAL SAN NICOLAS	Fabricación de otros productos químicos básicos inorgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	PYOSA OXIDES S.A. DE C.V.	NUEVO LEON	"25º45'42.74"""		"100º18'26.44"""	San Nicolas de los Garza	POX5I1904611	701	O	SAN NICOLAS	325180	Quimica	Produccion de acidos, bases y sales inorganicas	0.0	0.0
RECUPERACIÓN DE LIQUIDOS	Atributo no considerado en este año	2007	CARRT. COATZACOALCOS VILLAHERMOSA KM 5.5	LQ	96400		Fabricación de petroquímicos básicos del gas natural y del petróleo refinado.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX GAS Y PETROQUIMICA BASICA C.P.G. ÁREA COATZACOALCOS SECTOR PAJARITOS	VERACRUZ	"18°6'32"""	COATZACOALCOS	"94°24'5"""	Coatzacoalcos	PPALQ3003911			PARQUE INDUSTRIAL PAJARITOS	325110	Petroleo y petroquimica	Produccion de petroquimicos secundarios	0.0	0.0
PRODUCCION DE PAPELES RECUBIERTOS Y SUBPRODUCTOS	Atributo no considerado en este año	2007	CALLE VIA FERROCARRIL A MATAMOROS KM	N2	66443	SIN NOMBRE	Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados.	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTORA  DE PAPEL S.A. DE C.V.	NUEVO LEON	"25°44'8.53"""		"100°15'18.69"""	San Nicolas de los Garza	PPAN21904611	7			322220	Celulosa y papel	Produccion de papeles recubiertos y sus productos		
Extracción y beneficio de minerales	Atributo no considerado en este año	2007	Domicilio conocido	MJ	99260		Minería de plata.	Atributo no considerado en este año	Atributo no considerado en este año	Plata Panamericana S.A. de C.V	ZACATECAS	"23°23'0"""	La Colorada	"103°45'26"""	Chalchihuites	PPASP3200911	SN		Comunidad la Colorada	212222	Metalurgica (incluye la siderurgica)	Mineria de plata		
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS.	Atributo no considerado en este año	2007	AV. SALAMANCA ESQ. SAN MIGUEL DE ALLENDE	5I	36541	CD. INDUSTRIAL	Fabricación de otros productos químicos básicos inorgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	PROSI PVS CHEMICALS S.A. DE C.V.	GUANAJUATO	"20°38'0"""	IRAPUATO	"110°17'30"""	Irapuato	PPC5I1101711	SIN NUMERO		CD INDUSTRIAL	325180	Quimica	Produccion de acidos, bases y sales inorganicas	0.0	0.0
PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA.	Atributo no considerado en este año	2007	CARR. A TEHUACAN	5Y	72700	MARAVILLAS	Fabricación de tintas para impresión.	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTOS PELIKAN S.A. DE C.V.	PUEBLA	"19°4'11"""	PUEBLA	"98°09'45"""	Puebla	PPE5Y2111411	SN		PARQUE INDUSTRIAL PUEBLA 2000	325910	Pinturas y tintas	Produccion de tintas para impresion y escritura	0.0	0.0
PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS.	Atributo no considerado en este año	2007	CARRETERA JOROBASTULA KM. 23.5	LQ	42800	SEGUNDA DEL LLANO	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado.	Atributo no considerado en este año	Atributo no considerado en este año	COMPLEJO PETROQUIMICO TULA	HIDALGO	"20°10'0"""	TULA DE ALLENDE	"99°16'0"""	Tula de Allende	PPELQ1307611	SN		AREA INDUSTRIAL DE PEMEX, TULA DE ALLENDE , HGO.	325110	Petroleo y petroquimica	Produccion de petroquimicos secundarios		
PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS.	Atributo no considerado en este año	2007	Km. 76.5 Carretera Federal Mexico Puebla	LQ	74000	no aplica	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX PETROQUIMICA COMPLEJO PETROQUIMICO INDEPENDENCIA	PUEBLA	"19°15'51"""	Santa María Moyotzingo	"0.98°25'25"""	San Martin Texmelucan	PPELQ2113211	sin no.	sin no.		325110	Petroleo y petroquimica	Produccion de petroquimicos secundarios		
PRODUCCION DE PETROQUIMICOS	Atributo no considerado en este año	2007	CARRET. COATZACOALCOSVILLAHERMOSA KM 7.5	LQ	96400		Fabricación de petroquímicos básicos del gas natural y del petróleo refinado.	Atributo no considerado en este año	Atributo no considerado en este año	COMPLEJO PETROQUIMICO PAJARITOS	VERACRUZ	"18°8'2"""	COATZACOALCOS	"94°22'8"""	Coatzacoalcos	PPELQ3003911			COATZACOALCOS	325110	Petroleo y petroquimica	Produccion de petroquimicos secundarios		
PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS.	Atributo no considerado en este año	2007	CARRETERA A PALMA SOLA	LQ	93350	5 DE MAYO	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX PETROQUIMICA      COMPLEJO PETROQUIMICO ESCOLIN	VERACRUZ	"20°30'5"""	POZA RICA DE HGO  VER	"97°28'30"""	Poza Rica de Hidalgo	PPELQ3013111	SIN NUM.			325110	Petroleo y petroquimica	Produccion de petroquimicos secundarios		
PROCESAMIENTO DE SARDINA PARA LA OBTENCION DE HARINA Y ACEITE Y ENLATADO DE ATUN Y SARDINA	Atributo no considerado en este año	2007	PARQUE IND. RODOLFO SANCHEZ TABOADA	1Z	85460	PARQUE IND. RODOLFO SANCHEZ TABOADA	Preparación y envasado de pescados y mariscos.	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTOS PESQUEROS DE GUAYMAS S.A. DE C.V.	SONORA	"27°52'46"""	GUAYMAS	"110°52'13"""	Guaymas	PPG1Z2602911	1 C			311710	Alimenticio y/o de consumo humano	Preparacion y envasado alimentos		
FABRICACIÓN DE SUSTANCIAS QUÍMICAS (SÍLICA PRECIPITADA)	Atributo no considerado en este año	2007	ZONA DE TERMINALES MARÍTIMAS	5I	89600		Fabricación de otros productos químicos básicos inorgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	PPG INDUSTRIES DE MEXICO S.A. DE C.V.	TAMAULIPAS	"22°29'32"""	ALTAMIRA	"97°51'45"""	Altamira	PPG5I2800311			PUERTO INDUSTRIAL DE ALTAMIRA	325180	Quimica	Produccion de acidos, bases y sales inorganicas	0.0	0.0
RECUBRIMIENTOS INDUSTRIALES Y AUTOMOTRICES	Atributo no considerado en este año	2007	LIBRAMIENTO A TEQUISQUIAPAN	5U	76800	VALLE DE ORO	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	PPG INDUSTRIES DE MEXICO S.A. DE C.V.	QUERETARO	20.40769	SAN JUAN DEL RIO	-99.9811	San Juan del Rio	PPG5U2201611	66		ZONA INDUSTRIAL SAN JUAN DEL RIO	325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
FABRICACION DE PIEZAS DE PLASTICO	Atributo no considerado en este año	2007	AVENIDA SEIS	6E	54900	FRACCIONAMIENTO INDUSTRIAL CARTAGENA	Fabricación de otros productos de plástico sin reforzamiento.	Atributo no considerado en este año	Atributo no considerado en este año	PROCESOS PLÁSTICOS S. DE R.L. DE C.V. PLANTA 2	MEXICO	"19°39'7"""	ESTADO DE MEXICO	"99°9'14"""	Tultitlan	PPL6E1510912	SN		PARQUE INDUSTRIAL CARTAGENA	326199	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	0.0	0.0
ENSAMBLE DE TERMINALES PARA DIRECCION DE AUTOMOVILES	Atributo no considerado en este año	2007	PARQUE INDUSTRIAL LOS AZTECAS	9K	32670	PARQUE INDUSTRIAL LOS AZTECAS	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTOS POWERS DE MEXICO S.A. DE C.V.	CHIHUAHUA	31.67406	CD JUAREZ	-106.45753	Juarez	PPM9K0803711	1916		PARQUE INDUSTRIAL LOS AZTECAS	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion	0.0	0.0
Arrendamiento de maquinaria equipo y locales. Fabricación de telas plásticas	Atributo no considerado en este año	2007	Carretera Presa del Rey Sin Número	ZA	43810	Mogotes	Fabricación de bolsas y películas de plástico flexible.	Atributo no considerado en este año	Atributo no considerado en este año	Plásticos Plymouth de México S.A. de C.V.	HIDALGO	"19°51'7"""	Mogotes	"98°54'50"""	Tizayuca	PPMZA1306911	Sin numero			326110	Articulos y productos plasticos	Produccion de telas y laminados plasticos		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2007	AUTOPISTA MEXICO QUERETARO	7T	54730	INDUSTRIAL CUAMATLA	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTOS PANAMERICANOS DE PROTECCION S.A. DE C.V.	MEXICO	19.66763	CUAUTITLAN IZCALLI	-99.19997	Cuautitlan Izcalli	PPP7T1512111	37.5	19	CONDOMINIO INDUSTRIAL CUAMATLA	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
PROCESO DE AVES	Atributo no considerado en este año	2007	ANTIGUA CARRETERA MEXICO QUERETARO	1M	42850	SAN MATEO SEGUNDA SECCION	Matanza de ganado, aves y otros animales comestibles.	Atributo no considerado en este año	Atributo no considerado en este año	PILGRIMS PRIDE S. DE R.L. DE C.V.	HIDALGO	"19°53'30"""	SAN MATEO	"99°20'30"""	Tepeji del Rio de Ocampo	PPR1M1306313	KM. 72.5		ZONA INDUSTRIAL	311611	Alimenticio y/o de consumo humano	Matanza de ganado y aves	0.0	0.0
PROCESADORA DE AVES	Atributo no considerado en este año	2007	CARRETERA A LOS CUES	1M	76420		Matanza de ganado, aves y otros animales comestibles.	Atributo no considerado en este año	Atributo no considerado en este año	PILGRIMS PRIDE, S. DE R.L. DE C.V.	QUERETARO	"20°32'40"""	EL COLORADO	"100°15'46"""	El Marques	PPR1M2201111	KM.3		ZONA INDUSTRIAL	311611	Alimenticio y/o de consumo humano	Matanza de ganado y aves	0.0	0.0
FABRICACION ALMACENAMIENTO Y DISTRIBUCION DE PINTURAS Y DERIVADOS	Atributo no considerado en este año	2007	CALZADA IGNACIO ZARAGOZA	5U	08500	AGRICOLA ORIENTAL	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTOS QUIMICOS Y PINTURAS S.A. DE C.V	DISTRITO FEDERAL	"19°24'25"""		"99°4'30"""	Iztacalco	PQP5U0900611	829			325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
REFINACIÓN DEL CRUDO	Atributo no considerado en este año	2007	TIERRA BLANCA	67	36730	BELLAVISTA	Refinación de petróleo.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACIÓN REFINERÍA INGENIERO ANTONIO MANUEL AMOR	GUANAJUATO	20.5773	SALAMANCA	-101.24832	Salamanca	PRE671102711	400			324110	Petroleo y petroquimica	Refinacion de petroleo		
REFINACIÓN DE PETRÓLEO.	Atributo no considerado en este año	2007	CARRETERA JOROBAS-TULA KM.26.5	67	42800	EL LLANO 2A. SECCION	Refinación de petróleo.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION REFINERIA MIGUEL HIDALGO	HIDALGO	20.04732	TULA DE ALLENDE	-99.27206	Tula de Allende	PRE671307612	23.5		ATITALAQUIA	324110	Petroleo y petroquimica	Refinacion de petroleo		
REFINACIÓN DE PETRÓLEO.	Atributo no considerado en este año	2007	CARRETERA MONTERREY REYNOSA KM 36	67	67483		Refinación de petróleo.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION. REFINERIA INGENIERO HECTOR R. LARA SOSA	NUEVO LEON	"25º35'26.33"""	CADEREYTA JIMENEZ	"99º56'38.13"""	Cadereyta Jimenez	PRE671900911				324110	Petroleo y petroquimica	Refinacion de petroleo		
REFINACION DEL PETROLEO Y SUS DERIVADOS.	Atributo no considerado en este año	2007	KM 3 CARRETERA TRANSISMICA SALINA CRUZ	67	70620	REFINERIA	Refinación de petróleo.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION REF. ING ANTONIO DOVALI JAIME	OAXACA	"16°12'59"""	SALINA CRUZ	"95°10'30"""	Salina Cruz	PRE672007911	SN		PUERTO INDUSTRIAL	324110	Petroleo y petroquimica	Refinacion de petroleo	0.0	0.0
REFINACIÓN DE PETRÓLEO.	Atributo no considerado en este año	2007	AV. FRANCISCO I. MADERO	67	89530	EMILIO CARRANZA	Refinación de petróleo.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION REFINERIA FRANCISCO I. MADERO	TAMAULIPAS	22.26534	CD. MADERO	-97.80875	Ciudad Madero	PRE672800911	3020		REFINERIA FRANCISCO I. MADERO	324110	Petroleo y petroquimica	Refinacion de petroleo		
REFINACION DEL PETROLEO	Atributo no considerado en este año	2007	CARRETERA FEDERAL A VILLAHERMOSA KM 10.5	67	93777		Fabricación de petroquímicos básicos del gas natural y del petróleo refinado.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION REPRESENTACION  CANGREJERA	VERACRUZ	"18°5'25"""	PREDIO LA CANGREJERA	"0.94°17'25"""	Coatzacoalcos	PRE673003911			AREA INDUSTRIAL CANGREJERA PAJARITOS	325110	Petroleo y petroquimica	Refinacion de petroleo	0.0	0.0
REFINACIÓN DE PETRÓLEO.	Atributo no considerado en este año	2007	AV. SALVADOR DÍAZ MIRÓN	67	96740	OBRERA	Refinación de petróleo.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACIÓN REFINERIA GENERAL LÁZARO CÁRDENAS	VERACRUZ	"17°58'0"""	MINATITLÁN VERACRUZ	"94°31'0"""	Minatitlan	PRE673010811	119			324110	Petroleo y petroquimica	Refinacion de petroleo		
ALMACENAMIENTO Y REPARTO DE PRODUCTOS DERIVADOS DEL PETROLEO	Atributo no considerado en este año	2007	CARR. AGUASCALIENTES ZACATECAS	M9	98600	EJIDO LA ZACATECANA	Transporte por ductos de productos refinados del petróleo.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y REPARTO ZACATECAS	ZACATECAS	"22°44'54"""	GUADALUPE	"102°26'21"""	Guadalupe	PRE673201711	KM.112.5		EJIDO LA ZACATECANA	486910	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
Fabricación venta y distribución de yeso y paneles de yeso	Atributo no considerado en este año	2007	Carretera Monterrey Monclova Km. 11.5	75	66560		Fabricación de yeso y productos de yeso.	Atributo no considerado en este año	Atributo no considerado en este año	Panel Rey, S.A.	NUEVO LEON	"25°52'55.22"""	El Carmén	"100°21'11.23"""	Carmen	PRE751901011				327420	Cemento y Cal	Produccion de yeso y sus productos		
ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	CARRETERA FEDERAL No.15    KM. 1858.6	M9	85000		Transporte por ductos de productos refinados del petróleo.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION CD. OBREGON	SONORA	"28°22'57"""	CD OBREGON	"110°16'17"""	Cajeme	PREBM2601811	SIN NUM		TRAMO CARRETERO ENTRE CD. OBREGON Y ESPERANZA	486910	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
RECIBO ALMACENAMIENTO Y DISTRIBUCION DE PRODUCTOS PETROLIFEROS	Atributo no considerado en este año	2007	CARRETERA LOS MOCHIS OBREGON KM 151	M9	85800		Transporte por ductos de productos refinados del petróleo.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TAD NAVOJOA SON	SONORA	"30°37'0"""		"110°58'0"""	Navojoa	PREBM2604211			PARQUE INDUSTRIAL 4 HERMANOS	486910	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
RECIBO ALMACENAMIENTO Y REPARTO DE HIDROCARBUROS	Atributo no considerado en este año	2007	CARRETERA INTERNACIONAL KM5.5	M9	84000	INDUSTRIAL	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y REPARTO NOGALES SON	SONORA	"31°16'44"""	NOGALES	"110°56'50"""	Nogales	PREBM2604311	SN			486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	CARR. COYOTES SAN BARTOLO KM 6.5	M9	20311		Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION	AGUASCALIENTES	"21°45'3"""	AGUASCALIENTES	"102°13'0"""	Aguascalientes	PREM90100112	SN		AGUASCALIENTES AGS	486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo	0.0	0.0
ALMACENAMIENTO Y REPARTO DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	KM. 105 CARRETERA TIJUANA ENSENADA	M9	22760	EL SAUZAL DE RODRIGUEZ	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION Terminal de  Almacenamiento Y Reparto Ensenda B.C.	BAJA CALIFORNIA	31.88289	ENSENADA	-116.68315	Ensenada	PREM90200111				486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
RECIBO ALMACENAMIENTO Y DISTRIBUCION DE PEMEX-MAGNA PEMEX-PREMIUM Y PEMEX-DIESEL	Atributo no considerado en este año	2007	EJIDO EMILIANO ZAPATA	M9	21384		Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION T.A.D. MEXICALI	BAJA CALIFORNIA	32.57403		-115.67157	Mexicali	PREM90200211	SIN NUM.		CARRETERA MEXICALI TIJUANA KM 16	486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
RECIBO ALMACENAMIENTO Y DISTRIBUCION DE PRODUCTOS DERIVADOS DEL PETROLEO	Atributo no considerado en este año	2007	KM 8.5 CARRET. A PICHILINGUE PUNTA PRIET	M9	23010	NO APLICA	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y REPARTO LA PAZ B.C.S.	BAJA CALIFORNIA SUR	"24°13'13"""	LA PAZ	"110°18'37"""	La Paz	PREM90300311	SN		PUERTO INDUSTRIAL	486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	Carretera 57 Km. 5.5	M9	25710	Estancias de San Juan Bautista	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MONCLOVA	COAHUILA	"26°57'21"""	Monclova	"0.101°25'30"""	Monclova	PREM90501811	SN		Parque Industrial	486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	Carr. 57 Monclova Piedras Negras Km 1174	M9	26790	Ejido El Mezquite	Comercio al por mayor de combustibles de uso industrial.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION SABINAS COAH.	COAHUILA	"27°51'30"""	Sabinas	"101°7'15"""	Sabinas	PREM90502811	sn			434230	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	BLVD. VENUSTIANO CARRANZA	M9	25206	JARDINES COLONIALES	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION Terminal de Almacenamiento y Distribución Saltillo	COAHUILA	25.48982	SALTILLO	-100.97137	Saltillo	PREM90503011	7555			486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	KM 3.5 CARRETERA COLIMA COQUIMATLAN	M9	28620	LO DE VILLA	Comercio al por mayor de combustibles de uso industrial.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y REPARTO COLIMA	COLIMA	"19°13'55"""	COLIMA	"0.103°45'57"""	Colima	PREM90600211	SN			434230	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y DISTRIBUCION DE PRODUCTOS DERIVADOS DEL PETROLEO EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	AVENIDA DEL TRABAJO	M9	28876	EJIDO TAPEIXTLES	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y REPARTO MANZANILLO SATELITE	COLIMA	"19°17'29.35"""	MANZANILLO	"103°44'14.84"""	Manzanillo	PREM90600722	SN		PARQUE INDUSTRIAL	486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y REPARTO DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	4ta. Avinada  Sur y 20a. Calle Poniente	M9	30790	San Sebastian	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION       TAR TAPACHULA CHIAPAS.	CHIAPAS	"14°53'45"""	Tapachula	"0.92°16'15"""	Tapachula	PREM90708911	Sin Numero			486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
Recibo Almacenamiento y Reparto de Productos Petroliferos	Atributo no considerado en este año	2007	Blvd.  Fuentes Mares No. 17400	M9	31090	Ranchería Juarez	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	Pemex Refinación Terminal de Almacenamiento y Reparto Chihuahua	CHIHUAHUA	"28°0'0"""	Avalos	"105°0'0"""	Chihuahua	PREM90801911	SN		Salida a Cd Delicias Chihuahua	486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y DISTRIBUCIÓN DE PRODUCTOS DERIVADOS DEL PETRÓLEO; EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	CARRETERA A CASA GRANDES	M9	32690	GRANJAS DE SANTA ELENA	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	Pemex Refinacion Terminal de Almacenamiento y Reparto Cd. Juarez	CHIHUAHUA	"31°35'32"""	GRANJAS SANTA ELENA	"106°31'33"""	Juarez	PREM90803711	KM.22.5		PARQUE INDUSTRIAL	486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y DISTRIBUCION DE PRODUCTOS DERIVADOS DEL PETRÓLEO, EXCLUYE DISTRIBUIDORES	Atributo no considerado en este año	2007	ACIL	M9	08400	GRANJAS MÉXICO	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACIÓN TAR ACIL D. F.	DISTRITO FEDERAL	19.40478		-99.10361	Iztacalco	PREM90900612	486			486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
ALMACENAMIENTO Y DISTRIBUCION DE PRODUCTOS DERIVADOS DEL PETROLEO	Atributo no considerado en este año	2007	AVENIDA CENTENARIO	M9	01600	MERCED GOMEZ	Transporte de petróleo crudo por ductos.	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION SATELITE SUR	DISTRITO FEDERAL	19.36598		-99.21425	Alvaro Obregon	PREM90901011	301			486110	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
