actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
ADMINISTRACIÓN DE PUERTOS Y MUELLES	Atributo no considerado en este año	2014	Carretera  Paraíso Dos Bocas	RN	86606	Ranchería EL LIMON	Administración de puertos y muelles	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,RECINTO PORTUARIO DOS BOCAS, TERMINAL DE ABASTECIMIENTO E INSTALACIONES ALEDAÑAS	TABASCO	"18°25'55"""	Paraíso	"93°11'59"""	Paraiso	PEP2701400054	0 	0 		488310	Otros	Puertos		
EXTRACCIÓN DE PETRÓLEO Y GAS	Atributo no considerado en este año	2014	Avenida URANO	10	94298	Colonia YLANG YLANG	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,SISTEMA LIZAMBA, ACTIVO INTEGRAL VERACRUZ	VERACRUZ	"19°8'37"""	Boca del Río	"96°6'34"""	Boca del Rio	PEP3002800054	420 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural		
Extracción de petróleo y Gas	Atributo no considerado en este año	2014	Avenida URANO	10	94298	Colonia YLANG YLANG	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,SISTEMA COCUITE, ACTIVO INTEGRAL VERACRUZ	VERACRUZ	"19°8'36"""	Boca del Río	"96°6'34"""	Boca del Rio	PEP3002800055	420 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural		
EXTRACCIÓN DE PETROLEO Y GAS	Atributo no considerado en este año	2014	Calle URANO	10	94298	Colonia YLANG YLANG	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,SISTEMA ARQUIMIA, ACTIVO INTEGRAL VERACRUZ	VERACRUZ	"19°8'44"""	Boca del Río	"96°6'34"""	Boca del Rio	PEP3002800056	420 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural		
EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL	Atributo no considerado en este año	2014	Calle URANO	10	94298	Colonia YLANG YLANG	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,SISTEMA MATAPIONCHE, ACTIVO INTEGRAL VERACRUZ	VERACRUZ	"19°8'39"""	Boca del Río	"96°6'35"""	Boca del Rio	PEP3002800057	420 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural		
Extracción de Petróleo y Gas	Atributo no considerado en este año	2014	Calle Pueblo Palo Alto	10	95560	Pueblo Palo alto	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,SISTEMA CAUCHY, ACTIVO INTEGRAL VERACRUZ	VERACRUZ	"18°11'36"""	Chacaltianguis	"95°45'11"""	Chacaltianguis	PEP3005400002	s/n 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural		
EXTRACCIÓN DE PETRÓLEO Y GAS	Atributo no considerado en este año	2014	Carretera EJIDO MULATO	10	96986	Ejido LAS CHOAPAS	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,ACTIVO DE PRODUCCIÓN CINCO PRESIDENTES BATERÍA DE SEPARACIÓN CERRO NANCHITAL	VERACRUZ	"17°29'58"""	Las Choapas	"94°9'59"""	Las Choapas	PEP3006100004	SN 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural		
COMPRESIÓN DE GAS	Atributo no considerado en este año	2014	Terracería SIN NOMBRE	10	96370	Pueblo CUICHAPA	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,ACTIVO DE PRODUCCIÓN CINCO PRESIDENTES ESTACIÓN DE COMPRESIÓN CUICHAPA	VERACRUZ	"17°56'49"""	Moloacán	"94°16'58"""	Moloacan	PEP3011100002	SN 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural		
EXTRACCIÓN DE HIDROCARBURO	Atributo no considerado en este año	2014	Calle CAMPO PEMEX	10	93370	Colonia HERRADURA	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,SISTEMA SOLEDAD-MIQUETLA	VERACRUZ	"20°31'1"""	Poza Rica de Hidalgo	"97°27'0"""	Poza Rica de Hidalgo	PEP3013100030	S/N 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural		
EXTRACCIÓN DE HIDROCARBUROS	Atributo no considerado en este año	2014	Calle REGION NORTE	10	93370	Colonia HERRADURA	Extracción de petróleo y gas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-EXPLORACION Y PRODUCCION,SISTEMA TAJÍN-COAPECHACA	VERACRUZ	"20°31'1"""	Poza Rica de Hidalgo	"97°26'42"""	Poza Rica de Hidalgo	PEP3013100041	S/N 	 		211110	Petroleo y petroquimica	Extraccion de petroleo y gas natural		
TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2014	Avenida de la Poesia	S7	76179	Colonia Santa Maria Magdalena	Captación, tratamiento y suministro de agua realizados por el sector privado	Atributo no considerado en este año	Atributo no considerado en este año	PROMOTORA ECOLOGICA SAN PEDRO MARTIR, S.A. DE C.V.,PROMOTORA ECOLÓGICA SAN PEDRO MÁRTIR, S.A. DE C.V.	QUERETARO	"20°36'16"""	San Pedro Mártir	"100°27'10"""	Queretaro	PESS72201412	SIN NUMERO 	 		222112	Otros	Plantas de tratamiento de aguas residuales		
FABRICACION DE AMPOLLETAS  Y  SETS EMPLEADOS EN LA ADMINISTRACIÓN  DE MEDICAMENTOS 	Atributo no considerado en este año	2014	Calle SALVADOR SANCHEZ COLIN	5T	50450	Colonia PARQUE INDUSTRIAL ATLACOMULCO	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	PLASTI-ESTERIL S.A DE C.V,PLASTIESTERIL	MEXICO	"19°47'7"""	Atlacomulco de Fabela	"99°53'41"""	Atlacomulco	PES5T1501411	9 	 		325412	Quimica	Produccion de farmaceuticos y medicamentos		
FABRICACIÓN Y COMERCIALIZACIÓN DE ALQUILAMINAS	Atributo no considerado en este año	2014	Avenida Salamanca	MB	36541		Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	PETRAMIN, S.A. DE C.V.,	GUANAJUATO	"20°38'22"""	Irapuato	"101°17'5"""	Irapuato	PET1101700113	1843 	 	IRAPUATO (CIUDAD INDUSTRIAL)	325999	Quimica	Produccion de substancias quimicas a partir de mezclas 		
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS	Atributo no considerado en este año	2014	Carretera TAMPICO- MANTE	5H	89606		Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	PETROCEL S.A.,PETROCEL S.A	TAMAULIPAS	"22°22'11"""	Altamira	"97°53'57"""	Altamira	PET5H2800311	KM. 17.5 	 	MONTE ALTO	325190	Quimica	Produccion de acidos organicos		
FABRICACION Y VENTA DE MEDICAMENTOS PARA CONSUMO HUMANO	Atributo no considerado en este año	2014	Calle CIPRES	5T	44900	Colonia EL FRESNO	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTOS FARMACEUTICOS COLLINS, S.A  DE C.V.,PRODUCTOS FAMACEUTICOS COLLINS, S.A. DE C.V.	JALISCO	"20°39'27"""	Guadalajara	"103°21'55"""	Guadalajara	PFC5T1403911	1677 	 		325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCION DE FARMACOS Y MEDICAMENTOS	Atributo no considerado en este año	2014	Calle PROL. AV. LOPEZ MATEOS	5T	45070	Colonia AGUA BLANCA INDUSTRIAL	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTOS FARMACEUTICOS COLLINS, S.A  DE C.V.,PRODUCTOS FARMACEUTICOS COLLINS, S.A. DE C.V.	JALISCO	"20°35'59"""	Zapopan	"103°26'10"""	Zapopan	PFC5T1412011	1938 	 		325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y ETIQUETADO)	Atributo no considerado en este año	2014	Carretera MEXICO-TOLUCA KM 63	5T	50140		Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	PFIZER S.A. DE C.V.,PFIZER S.A DE C.V	MEXICO	"19°17'23"""	Toluca de Lerdo	"99°37'28"""	Toluca	PFI5T1510611	SN 	 	TOLUCA	325412	Quimica	Produccion de farmaceuticos y medicamentos		
MANUFACTURA DE INSUMOS PARA LA INDUSTRIA DEL VESTIDO	Atributo no considerado en este año	2014	Calle VIA JOSE LOPEZ PORTILLO	AA	54940	Colonia LECHERIA	Fabricación de cierres, botones y agujas	Atributo no considerado en este año	Atributo no considerado en este año	PRYM INOVAN MÉXICO, S.A. DE C.V.,	MEXICO	"19°35'58"""	Tultitlán de Mariano Escobedo	"99°10'57"""	Tultitlan	PFM7X1510911	NO.8 	 		339992	Articulos y productos compuestos de diferentes materiales	Produccion de cierres de cremallera		
PRODUCCIÓN DE RESINAS SINTÉTICAS	Atributo no considerado en este año	2014	Calle GUILLERMO GONZALEZ CAMARENA	5Q	54730	Colonia PARQUE INDUSTRIAL CUAMATLA	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	PIONEER FABRICA DE RESINAS SINTÉTICAS, S.A.,PIONEER FÁBRICA DE RESINAS	MEXICO	"19°39'51"""	Cuautitlán Izcalli	"99°11'42"""	Cuautitlan Izcalli	PFR5Q1512112	21 	 		325211	Quimica	Produccion de resinas sinteticas		
MANUFACTURA Y EMPAQUE DE HOJAS Y RASTRILLOS PARA RASURAR	Atributo no considerado en este año	2014	Carretera IRAPUATO-ABASOLO	7X	36827	Colonia LA SOLEDAD	Fabricación de herramientas de mano metálicas sin motor	Atributo no considerado en este año	Atributo no considerado en este año	PROCTER AND GAMBLE MANUFACTURA S. DE R.L DE C.V.,PLANTA MILENIO	GUANAJUATO	"20°35'48"""	Irapuato	"101°25'16"""	Irapuato	P&GBC1101712	K-10.6 	 		332211	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
PRODUCCIÓN DE PAÑALES DESECHABLES Y TOALLAS SANITARIAS	Atributo no considerado en este año	2014	Calle NORTE 3	MX	42890		Fabricación de pañales desechables y productos sanitarios	Atributo no considerado en este año	Atributo no considerado en este año	PROCTER AND GAMBLE MANUFACTURA S. DE R.L DE C.V.,PLANTA TEPEJI	HIDALGO	"19°50'57"""	Tepeji de Ocampo	"99°16'43"""	Tepeji del Rio de Ocampo	P&GMX1306311	4 	 	PARQUE INDUSTRIAL TEPEJI DEL RIO	322291	Textiles, fibras e hilos	Produccion de pañales y articulos sanitarios		
Elaboración de Bebidas para Deportistas	Atributo no considerado en este año	2014	Avenida LA CAPILLA	36	45850	Colonia LA CAPILLA	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTOS GATORADE DE MÉXICO, S. DE R. L. DE C.V.,GATORADE PLANTA JALISCO	JALISCO	"20°25'57"""	Ixtlahuacán de los Membrillos	"103°12'56"""	Ixtlahuacan de los Membrillos	PGM1404400011	4000 	S/N 		312111	Bebidas y tabaco	Produccion de refrescos		
Elaboración de productos de cuidado personal y materias primas para la elaboración de dich	Atributo no considerado en este año	2014	Calle ACCESO KM.16 AUTOPISTA QUERETARO-CELAYA	5W	38180	Colonia CALERAS DE OBRAJUELO	Fabricación de cosméticos, perfumes y otras preparaciones de tocador	Atributo no considerado en este año	Atributo no considerado en este año	PROCTER AND GAMBLE MANUFACTURA S. DE R.L DE C.V.,PLANTA MARISCALA	GUANAJUATO	"20°34'24"""	Obrajuelo	"100°33'25"""	Apaseo el Grande	PGM5W1100521	S/N 	 		325620	Quimica	Produccion de jabones y detergentes		
Procesamiento de gas natural	Atributo no considerado en este año	2014	Calle BOULEVARD LAZARO CARDENAS	5G	93340	Colonia MORELOS	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,COMPLEJO PROCESADOR DE GAS POZA RICA	VERACRUZ	"20°31'22"""	Poza Rica de Hidalgo	"97°28'15"""	Poza Rica de Hidalgo	PGPLQ3013111	S/N 	 		325110	Petroleo y petroquimica	Petroquimica basica 		
Transporte de gas por ductos	Atributo no considerado en este año	2014	Calle MANUEL SANFELIZ GARCIA	MI	27019	Colonia TORREON CENTRO	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,SECTOR TORREÓN	COAHUILA	"25°35'27"""	Torreón	"103°23'43"""	Torreon	PGPMI0503511	245 NTE. 	 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases		
Transporte de gas natural por ducto	Atributo no considerado en este año	2014	Carretera LIBRAMIENTO NORESTE KM. 26 +850	MI	66050		Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,SECTOR DUCTOS MONTERREY	NUEVO LEON	"25°49'6"""	Ciudad General Escobedo	"100°20'18"""	Gral.  Escobedo	PGPMI1902111	S/N 	 	S/C	486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases		
TRANSPORTE DE GAS NATURAL Y GAS LICUADO DEL PETROLEO	Atributo no considerado en este año	2014	Calle CARR. FED. CIRCUITO DEL GOLFO	MI	86500	Colonia EL CASTAÑO	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,SECTOR DUCTOS CARDENAS	TABASCO	"17°59'53"""	Cárdenas	"93°17'16"""	Cardenas	PGPMI2700211	130.433 	NA 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases		
TRANSPORTE POR DUCTO DE GAS NATURAL Y GAS LP	Atributo no considerado en este año	2014	Carretera A SAN FRANCISCO ATEXCATZINGO	MI	90300	Colonia FUENTES DE ACTIPAN	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,SEPRINTENDENCIA GENERAL DUCTOS TLAXCALA	TLAXCALA	"19°25'27"""	Ciudad de Apizaco	"98°8'41"""	Apizaco	PGPMI2900511	301 	 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases		
TRANSPORTE DE GAS NATURAL POR DUCTO	Atributo no considerado en este año	2014	Carretera KM. 4.5  FED. NO. 180 TRAMO PAS	MI	94277	Colonia PASO DEL TORO	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,PÉMEX GAS Y PETROQUÍMICA BÁSICA SECTOR DUCTOS VERACRUZ	VERACRUZ	"19°0'2"""	Paso del Toro	"96°6'15"""	Medellin	PGPMI3010511	S/N 	S/N 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases		
TRANSPORTACIÓN DE GAS NATURAL Y GAS LICUADO POR DUCTOS TRONCALES Y RAMALES	Atributo no considerado en este año	2014	Calle DANTE DELGADO RANNAURO KM. 260.5	MI	96700	Colonia MINATITLAN CENTRO	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,SECTOR DUCTOS MINATITLAN	VERACRUZ	"18°0'29"""	Minatitlán	"94°34'36"""	Minatitlan	PGPMI3010811	160 	 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases		
TRANSPORTE DE GAS NATURAL Y  OTROS TIPOS DE GASES	Atributo no considerado en este año	2014	Carretera AUTOPISTA MEXICO-CORDOBA 	MI	94720	Colonia EL ENCINAR	Transporte de gas natural por ductos	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,PEMEX GAS Y PETROQUIMICA BASICA	VERACRUZ	"18°48'54"""	Nogales	"97°11'37"""	Nogales	PGPMI3011511	KM. 260.5 	 		486210	Petroleo y petroquimica	Transportacion por ductos de gas natural y otros tipos de gases		
Almacenamiento y distribución de productos derivados del petróleo; excluye distribuidores.	Atributo no considerado en este año	2014	Calle CARRETERA COATZACOALCOS- VILLAHERMOSA	M9	96400	Colonia Zona Industrial Pajaritos	Otros servicios de almacenamiento con instalaciones especializadas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX GAS Y PETROQUIMICA BASICA,C.P.G. ÁREA COATZACOALCOS SECTOR T.R.P.	VERACRUZ	"18°6'55"""	Coatzacoalcos	"94°23'55"""	Coatzacoalcos	PGPM93003911	KM 5.5 	 		493190	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
Almacenamiento y distribución de productos derivados del petróleo; excluye distribuidores.	Atributo no considerado en este año	2014	Calle MUELLE NO.6	M9	96400		Otros servicios de almacenamiento con instalaciones especializadas	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,C.P.G. ÁREA COATZACOALCOS SECTOR T.M.A.D.A.	VERACRUZ	"18°8'15"""	Coatzacoalcos	"94°24'57"""	Coatzacoalcos	PGPM93003912	S/N N/A	S/N N/A	Administración Portuaria Integral (API)	493190	Petroleo y petroquimica	Almacenamiento y distribucion de productos derivados del petroleo		
PROCESAMIENTO DE GAS HÚMEDO AMARGO PARA LA OBTENCIÓN DE GAS NATURAL SECO Y LÍQUIDOS C2+	Atributo no considerado en este año	2014	Calle CORREDOR URBANO LUIS DONALDO COLOSIO	5G	89530	Colonia PLAYA MIRAMAR	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,COMPLEJO PROCESADOR DE GAS ARENQUE	TAMAULIPAS	"22°16'43"""	Ciudad Madero	"97°49'37"""	Ciudad Madero	PGP102800911	400 	 		325110	Petroleo y petroquimica	Petroquimica basica 		
Procesamiento del gas natural y líquidos del gas natural	Atributo no considerado en este año	2014	Calle COMPLEJO PROCESADOR DE GAS CACTUS	5G	29500	Ranchería SAN MIGUEL SEGUNDA SECCION	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,COMPLEJO PROCESADOR DE GAS CACTUS	CHIAPAS	"17°53'44"""	Reforma	"93°11'25"""	Reforma	PGP5G0707411	S/N sin numero	 		325110	Petroleo y petroquimica	Petroquimica basica 		
Procesamiento de gas natural y condensados amargos y sus liquido por medio de endulzamient	Atributo no considerado en este año	2014	Carretera REFORMA CHIAPAS	5G	86280	Pueblo LUIS GIL PEREZ	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,COMPLEJO PROCESADOR DE GAS NUEVO PEMEX	TABASCO	"17°51'51"""	Luis Gil Pérez	"93°7'1"""	Centro	PGP5G2700411	SIN NUM 	 		325110	Petroleo y petroquimica	Petroquimica basica 		
PROCESAMIENTO DE GAS NATURAL 	Atributo no considerado en este año	2014	Calle AV. JUAREZ VILLA LA VENTA	5G	86418	Colonia CENTRO	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,COMPLEJO PROCESADOR DE GAS LA VENTA	TABASCO	"18°5'16"""	La Venta	"94°2'26"""	Huimanguillo	PGP5G2700811	SIN NUM 	 		325110	Petroleo y petroquimica	Petroquimica basica 		
Procesamiento de Gas Natural	Atributo no considerado en este año	2014	Calle BOULEVARD 18 DE MARZO AV. LAZARO CARDENAS	5G	86721	Colonia CIUDAD PEMEX	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX GAS Y PETROQUÍMICA BÁSICA,COMPLEJO PROCESADOR DE GAS CIUDAD PEMEX	TABASCO	"17°53'1"""	Pemex (Ciudad Pemex)	"92°29'20"""	Macuspana	PGP5G2701211	S/N 	 		325110	Petroleo y petroquimica	Petroquimica basica 		
PROCESAMIENTO DE GAS	Atributo no considerado en este año	2014	Calle BLV. LAZARO CARDENAS Y EJERCITO NACIONAL	5G	88640	Colonia ANZALDUAS	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,COM´PLEJO PROCESADOR DE GAS REYNOSA	TAMAULIPAS	"26°4'34"""	Reynosa	"98°16'43"""	Reynosa	PGP5G2803211	S/N 	 		325110	Petroleo y petroquimica	Petroquimica basica 		
Procesamiento de gas humedo amargo para la obtención de gas natural seco, gas LP y Gasolin	Atributo no considerado en este año	2014	Calle KM. 6 DE LA CARR. A MORALITOS COTAXTLA	5G	94990	Colonia Complejo Procesador de Gas Matapionche	Fabricación de petroquímicos básicos del gas natural y del petróleo refinado	Atributo no considerado en este año	Atributo no considerado en este año	PEMEX-GAS Y PETROQUIMICA BASICA,COMPLEJO PROCESADOR DE GAS MATAPIONCHE	VERACRUZ	"18°49'22"""	Cotaxtla	"96°23'40"""	Cotaxtla	PGP5G3004911	No aplica 	No aplica 		325110	Petroleo y petroquimica	Petroquimica basica 		
ELABORACIÓN DE HARINA Y ACEITE DE PESCADO	Atributo no considerado en este año	2014	Calle I SUR	20	85485	Colonia PARAJE VIEJO	Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	PESCAHARINA DE GUAYMAS, S.A. DE C.V.,PESCAHARINA DE GUAYMAS	SONORA	"27°52'43"""	Heroica Guaymas	"110°52'12"""	Guaymas	PGU2W2602911	#5 	 		311710	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos		
CENTRO DE LOGISTICA Y ALMACENAMIENTO	Atributo no considerado en este año	2014	Avenida AV. TEJOCOTES	ZU	54769		Almacenes generales de depósito	Atributo no considerado en este año	Atributo no considerado en este año	PROCTER AND GAMBLE MANUFACTURA S. DE R.L DE C.V.,CENTRO DE DISTRIBUCION SAN MARTIN OBISPO	MEXICO	"19°36'25"""	Cuautitlán Izcalli	"99°13'24"""	Cuautitlan Izcalli	P&GZU1512111	S/N LG1	N/A 	INDUSTRIAL SAN MARTIN OBISPO	493111	Otros	Almacen de materiales, productos y otros		
Producción de detergente en polvo sintético, detergente líquido y suavizante de telas	Atributo no considerado en este año	2014	Calle Poniente 146	5W	02300	Colonia INDUSTRIAL VALLEJO	Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	PROCTER AND GAMBLE MANUFACTURA, S. DE R.L DE C.V.,COMPLEJO VALLEJO	DISTRITO FEDERAL	"19°30'9"""	Azcapotzalco	"99°10'8"""	Azcapotzalco	P&G0900200240	850 	 		325610	Quimica	Produccion de jabones y detergentes		
Oficinas Administrativas	Atributo no considerado en este año	2014	Calle LOMA FLORIDA	3U	05100	Colonia LOMAS DE VISTA HERMOSA	Corporativos	Atributo no considerado en este año	Atributo no considerado en este año	COMPA¿ÍA PROCTER & GAMBLE MEXICO S DE RL DE CV,OFICINAS ADMINISTRATIVAS	DISTRITO FEDERAL	"19°22'55"""	Cuajimalpa de Morelos	"99°16'22"""	Cuajimalpa de Morelos	P&G0900400132	32 	 		551111	Otros	Descarga de aguas residuales de servicios		
Productos para la salud y la Belleza	Atributo no considerado en este año	2014	Calle San. Andres Atoto	5T	53489		Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	PROCTER AND GAMBLE MANUFACTURA S. DE R.L DE C.V., PLANTA NAUCALPAN	MEXICO	"19°27'46"""	Naucalpan de Juárez	"99°13'43"""	Naucalpan de Juarez	P&G1505700299	326 	 	NAUCALPAN	325412	Quimica	Produccion de farmaceuticos y medicamentos		
Fabricación de jabón de tocador	Atributo no considerado en este año	2014	Calle AV. TALISMAN	5W	07820	Colonia TRES ESTRELLAS	Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	PROCTER AND GAMBLE MANUFACTURA S. DE R.L DE C.V.,PLANTA TALISMÁN	DISTRITO FEDERAL	"19°28'39"""	Gustavo A. Madero	"99°6'29"""	Gustavo A. Madero	P&G5W0900511	210 	 		325610	Quimica	Produccion de jabones y detergentes		
FABRICACIÓN DE PAPEL HIGIÉNICO Y SERVILLETA	Atributo no considerado en este año	2014	Carretera LOS REYES ZACATEPEC	56	90450	Colonia SANTA URSULA ZIMATEPEC	Fabricación de otros productos de cartón y papel	Atributo no considerado en este año	Atributo no considerado en este año	PROCTER AND GAMBLE MANUFACTURA S. DE R.L DE C.V.,PROCTER AND GAMBLE MANUFACTURA PLANTA APIZACO	TLAXCALA	"19°24'48"""	Santa Úrsula Zimatepec	"98°9'35"""	Yauhquemecan	P&G582904311	115.5 	 		322299	Celulosa y papel	Produccion de papel		
Manufactura de Productos de Cuidado Oral 	Atributo no considerado en este año	2014	Calle 4	BC	53370	Colonia FRACCIONAMIENTO INDUSTRIAL ALCE BLANCO	Fabricación de enseres electrodomésticos menores	Atributo no considerado en este año	Atributo no considerado en este año	PROCTER AND GAMBLE MANUFACTURA S. DE R.L DE C.V.,PLANTA ALCE BLANCO	MEXICO	"19°28'22"""	Naucalpan de Juárez	"99°13'16"""	Naucalpan de Juarez	P&G911505711	4 	 		335210	Articulos y productos compuestos de diferentes materiales	Fabricacion de productos electrodomesticos		
SERVICIOS DE HOSPEDAJE-ALIMENTOS Y BEBIDAS	Atributo no considerado en este año	2014	Carretera Km 10  Tlaxcala Apizaco	AY	90459	Colonia SANTA MARIA ATLIHUETZIAN	Hoteles con otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	PROMOTORA HOTELERA MISION TLAXCALA S.A. DE C.V.,HOTEL MISION TLAXCALA	TLAXCALA	"19°24'44"""	Santa María Atlihuetzian	"98°10'36"""	Yauhquemecan	PHM2904300014	0 	0 		721111	Otros	Servicios de Hotel		
Fabricación de papel higienico	Atributo no considerado en este año	2014	Calle AVE. SAN NICOLAS	56	66450	Colonia CUAUHTEMOC	Fabricación de papel a partir de pulpa	Atributo no considerado en este año	Atributo no considerado en este año	PAPELES HIGIENICOS DE MEXICO SA DE CV,SCA	NUEVO LEON	"25°43'56"""	San Nicolás de los Garza	"100°17'26"""	San Nicolas de los Garza	PHM581904611	300 	 		322122	Celulosa y papel	Produccion de papel		
Fabricación de preparación farmacéutica/Central de mezclas 	Atributo no considerado en este año	2014	Calle CALZADA ACUEDUCTO	5T	14370	Colonia SAN LORENZO HUIPULCO	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	PRODUCTOS HOSPITALARIOS S.A. DE C.V.,SAFE TLALPAN	DISTRITO FEDERAL	"19°17'43"""	Tlalpan	"99°9'1"""	Tlalpan	PHOD10901211	92 	 		325412	Quimica	Produccion de farmaceuticos y medicamentos		
