nra	pag_1	nra_comp	pag_2	similitud
PEP10040031C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031C	PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	0.9166666666666666
PEP10040031C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031C	PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	0.9166666666666666
PEP10040031C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031C	PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	0.9166666666666666
PEP10040031C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031C	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031D	PEP10040031U	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031U	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031U	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031U	0.9166666666666666
PEP10040031F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031F	PEP10040031V	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031V	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031U	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031U	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031V	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031V	0.9166666666666666
PEP10040031G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031G	PEP10040031W	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031W	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031U	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031U	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031V	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031V	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031W	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031W	0.9166666666666666
PEP10040031K	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031K	PEP10040031X	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031X	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031U	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031U	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031V	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031V	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031W	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031W	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031X	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031X	0.9166666666666666
PEP10040031L	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031L	PEP10040031Y	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Y	0.9166666666666666
PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	0.9166666666666666
PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	0.9166666666666666
PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	0.9166666666666666
PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	PEP10040031U	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031U	0.9166666666666666
PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	PEP10040031V	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031V	0.9166666666666666
PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	PEP10040031W	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031W	0.9166666666666666
PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	PEP10040031X	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031X	0.9166666666666666
PEP10040031O	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031O	PEP10040031Y	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Y	0.9166666666666666
PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	0.9166666666666666
PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	0.9166666666666666
PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	PEP10040031U	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031U	0.9166666666666666
PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	PEP10040031V	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031V	0.9166666666666666
PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	PEP10040031W	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031W	0.9166666666666666
PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	PEP10040031X	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031X	0.9166666666666666
PEP10040031P	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031P	PEP10040031Y	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Y	0.9166666666666666
PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	0.9166666666666666
PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	PEP10040031U	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031U	0.9166666666666666
PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	PEP10040031V	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031V	0.9166666666666666
PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	PEP10040031W	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031W	0.9166666666666666
PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	PEP10040031X	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031X	0.9166666666666666
PEP10040031Q	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Q	PEP10040031Y	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031Y	0.9166666666666666
PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	PEP10040031T	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031T	0.9166666666666666
PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	PEP10040031U	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031U	0.9166666666666666
PEP10040031R	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031R	PEP10040031V	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10040031V	0.9166666666666666
