nra,anio,cantidad_reportes
IOK2111900043,2020,1
IOK2111900043,2021,1
IOK2111900043,2022,1
IOL0705100015,2021,1
IOL0705100015,2022,1
IOL0706500045,2021,1
IOL0706500045,2022,1
IOL0711400005,2021,1
IOL0711400005,2022,1
IOL2700900027,2021,1
IOL2700900027,2022,1
IOLMB1509011,2012,1
IOLMB1509011,2013,1
IOLMC1403911,2013,1
IOLMC1403911,2014,1
IOLMC1403911,2015,1
IOLMC1403911,2016,1
IOLMC1403911,2017,1
IOLMC1403911,2018,1
IOLMC1403911,2019,1
IOLMC1403911,2020,1
IOLMC1403911,2021,1
IOLMC1403911,2022,1
IOLMC1412011,2010,1
IOLMC1412011,2011,1
IOLMC1412011,2012,1
IOLMC1412011,2013,1
IOLMC1412011,2014,1
IOLMC1412011,2015,1
IOLMC1412011,2017,1
IOLMC3005911,2014,1
IOLMC3005911,2015,1
IOLMC3005911,2016,1
IOLMC3005911,2017,1
IOLMC3005911,2018,1
IOLMC3005911,2019,1
IOLMC3005911,2020,1
IOLMC3005911,2021,1
IOLMC3005911,2022,1
IOR5U1510411,2006,1
IPA2G2401311,2006,1
IPA2G2401311,2008,1
IPA2G2401311,2013,1
IPA2G2401311,2015,1
IPA2G2401311,2016,1
IPA2G2401311,2017,1
IPA2G2401311,2018,1
IPA2G2401311,2019,1
IPA2G2401311,2020,1
IPA2G2401311,2021,1
IPA2G2401311,2022,1
IPA3012300031,2017,1
IPA3012300031,2018,1
IPA3012300031,2019,1
IPA3012300031,2020,1
IPA3012300031,2021,1
IPA3012300031,2022,1
IPA5P2601811,2005,1
IPA5P2601811,2006,1
IPA5P2601811,2007,1
IPA5P2601811,2008,1
IPA5P2601811,2009,1
IPA5P2601811,2010,1
IPA5P2601811,2011,1
IPA5P2601811,2012,1
IPA5P2601811,2013,1
IPA7J1904611,2005,1
IPA7J1904611,2006,1
IPA7J1904611,2007,1
IPA7J1904611,2011,1
IPAMC3004411,2007,1
IPAMC3004411,2013,1
IPAMC3004411,2014,1
IPAMC3004411,2015,1
IPAMC3004411,2016,1
IPAMC3004411,2017,1
IPAMC3004411,2018,1
IPAMC3004411,2019,1
IPAMC3004411,2020,1
IPAMC3004411,2021,1
IPAMC3004411,2022,1
IPARP2401311,2004,1
IPARP2401311,2005,1
IPB2700200018,2016,1
IPB2700200018,2017,1
IPB2700200018,2018,1
IPB2700200018,2019,1
IPB2700200018,2020,1
IPB2700200018,2021,1
IPB2700200018,2022,1
IPC1I2201411,2013,1
IPC1I2201411,2022,1
IPC2800900022,2015,1
IPCMG2803211,2012,1
IPCMG2803211,2013,1
IPCMG3018911,2011,1
IPCMG3018911,2012,1
IPCMG3018911,2013,1
IPE1608200012,2020,1
IPE1608200012,2021,1
IPE1608200012,2022,1
IPE5U1503311,2007,1
IPE5U1503311,2008,1
IPE5W2802211,2006,1
IPE5W2802211,2008,1
IPE5W2802211,2009,1
IPE5W2802211,2010,1
IPE5W2802211,2011,1
IPE5W2802211,2012,1
IPE5W2802211,2013,1
IPE5W2802211,2014,1
IPE5W2802211,2015,1
IPE5W2802211,2016,1
IPE5W2802211,2017,1
IPE5W2802211,2018,1
IPE5W2802211,2019,1
IPE5W2802211,2020,1
IPE5W2802211,2021,1
IPE5W2802211,2022,1
IPEEA2802211,2004,1
IPG561901811,2011,1
IPG562800311,2006,1
IPG562800311,2008,1
IPG562800311,2009,1
IPG562800311,2010,1
IPG562800312,2012,1
IPG562800312,2013,1
IPG562800312,2014,1
IPG562800312,2016,1
IPG562800312,2017,1
IPG562800312,2018,1
IPG562800312,2019,1
IPG562800312,2020,1
IPG562800312,2021,1
IPG562800312,2022,1
IPH1103200021,2014,1
IPH1103200021,2015,1
IPH1103200021,2016,1
IPH1103200021,2017,1
IPH1103200021,2018,1
IPH1103200021,2019,1
IPH1103200021,2020,1
IPH1103200021,2021,1
IPH1103200021,2022,1
IPH1103700167,2017,1
IPH1103700167,2018,1
IPH1103700167,2019,1
IPH1103700167,2020,1
IPH1103700167,2021,1
IPH1103700167,2022,1
IPH1506000026,2016,1
IPH1506000026,2017,1
IPH1506000026,2018,1
IPH1510601286,2020,1
IPH1510601286,2021,1
IPH1510601286,2022,1
IPH1904800061,2014,1
IPH1904800061,2016,1
IPH1904800061,2017,1
IPH1904800061,2018,1
IPH1904800061,2019,1
IPH1904800061,2020,1
IPH1904800061,2021,1
IPH1904800061,2022,1
IPH2111400300,2015,1
IPH2111400300,2021,1
IPH2500100083,2015,1
IPH2500100083,2016,1
IPH2500100083,2017,1
IPH2500100083,2018,1
IPH3008500016,2015,1
IPH3008500016,2016,1
IPH3008500016,2017,1
IPH3008500016,2018,1
IPH3008700108,2016,1
IPH3008700108,2017,1
IPH3008700108,2018,1
IPH3008700108,2019,1
IPH3008700108,2020,1
IPH3008700108,2021,1
IPH3008700108,2022,1
IPHN21503511,2013,1
IPHN21503511,2014,1
IPHN21503511,2015,1
IPHN21503511,2016,1
IPHN21503511,2017,1
IPHN21503511,2018,1
IPHN21503511,2019,1
IPHN21503511,2020,1
IPHN21503511,2021,1
IPHN21503511,2022,1
IPI690901511,2007,1
IPI690901511,2009,1
IPI690901511,2010,1
IPI690901511,2012,1
IPI690901511,2013,1
IPI743001411,2004,1
IPI743001411,2005,1
IPI743001411,2006,1
IPI743001411,2007,1
IPI743001411,2008,1
IPIMB2201411,2008,1
IPIMB2201411,2009,1
IPIMB2201411,2010,1
IPIMB2201411,2011,1
IPIMB2201411,2012,1
IPIMB2201411,2014,1
IPIMB2201411,2015,1
IPIMB2201411,2016,1
IPIMB2201411,2017,1
IPIMB2201411,2022,1
IPK7S0200411,2005,1
IPK7S0200411,2006,1
IPK7S0200411,2009,1
IPK7S0200411,2012,1
IPK7S0200411,2013,1
IPK7S0200411,2014,1
IPK7S0200411,2015,1
IPK7S0200411,2016,1
IPK7S0200411,2017,1
IPM150331111,2004,1
IPM150331111,2005,1
IPM1700400009,2014,1
IPM551610211,2004,1
IPM551610211,2005,1
IPM551610211,2006,1
IPM551610211,2007,1
IPM551610211,2008,1
IPM551610211,2010,1
IPM551610211,2011,1
IPM551610211,2012,1
IPM551610211,2013,1
IPM551610211,2014,1
IPM551610211,2015,1
IPM551610211,2016,1
IPM551610211,2017,1
IPM551610211,2018,1
IPM5H1503311,2006,1
IPM5H1503311,2007,1
IPM5H1503311,2008,1
IPM5H1503311,2009,1
IPM5H1503311,2010,1
IPM5S1407011,2006,1
IPM5T0502711,2004,1
IPM5T0502711,2006,1
IPM5T0502711,2007,1
IPM5T0502711,2008,1
IPM5T0502711,2009,1
IPM5T0502711,2010,1
IPM5T0901211,2004,1
IPM5T0901211,2005,1
IPM5T0901211,2007,1
IPM5T0901211,2008,1
IPM6H1900611,2006,1
IPM6H1900611,2007,1
IPM8S0803711,2005,1
IPM8S0803711,2006,1
IPM8S0803711,2007,1
IPM8S0803711,2008,1
IPM8S0803721,2005,1
IPMBB2800311,2016,1
IPMBB2800311,2018,1
IPMBB2800311,2019,1
IPMBB2800311,2020,1
IPMBB2800311,2021,1
IPMBF1503311,2010,1
IPMBF1503311,2011,1
IPMBF1503311,2012,1
IPMBF1503311,2013,1
IPMBF1503311,2014,1
IPMBF1503311,2015,1
IPMBF1503311,2017,1
IPMEA1407011,2004,1
IPMMB1503311,2020,1
IPMQB2201111,2009,1
IPMQB2201111,2010,1
IPMQB2201111,2011,1
IPMQB2201111,2012,1
IPMQB2201111,2013,1
IPMQB2201111,2020,1
IPN5E1510411,2005,1
IPN5E1510411,2006,1
IPO1B1412011,2012,1
IPO2G3002111,2007,1
IPO6M1403911,2006,1
IPO6M1403911,2008,1
IPO6M1403911,2009,1
IPO6M1403911,2013,1
IPO6M1403911,2015,1
IPO6M1403911,2016,1
IPO6M1403911,2021,1
IPOEA1403911,2004,1
IPOEA1412011,2004,1
IPP2101500021,2014,1
IPP2101500021,2015,1
IPP2101500021,2016,1
IPP2101500021,2017,1
IPP2101500021,2018,1
IPP2101500021,2019,1
IPP2101500021,2020,1
IPP2101500021,2021,1
IPP2101500021,2022,1
IPP562101511,2006,1
IPP562101511,2007,1
IPP562101511,2008,1
IPP562101511,2009,1
IPP562101511,2010,1
IPP562101511,2011,1
IPP562101511,2012,1
IPP562101511,2013,1
IPPEA2101511,2004,1
IPS0200101226,2020,1
IPS0200101226,2021,1
IPS562402811,2004,1
IPS562402811,2005,1
IPS562402811,2006,1
IPS562402811,2007,1
IPS562402811,2010,1
IPS562402811,2011,1
IPS562402811,2012,1
IPS562402811,2013,1
IPS562402811,2014,1
IPS562402811,2015,1
IPS562402811,2017,1
IPS562402811,2018,1
IPS562402811,2019,1
IPS562402811,2020,1
IPS562402811,2021,1
IPS562402811,2022,1
IPT2300800104,2016,1
IPT2300800104,2017,1
IPT2300800104,2018,1
IPT2300800104,2019,1
IPT2300800104,2020,1
IPT2300800104,2021,1
IPT2300800104,2022,1
IPU2G1801711,2012,1
IPU2G1801711,2013,1
IPU2G1801711,2016,1
IPU2G1801711,2017,1
IPU2G1801711,2018,1
IPU2G1801711,2021,1
IPU2G1801711,2022,1
IPU8A2201411,2004,1
IPU8A2201411,2005,1
IPU8A2201411,2007,1
IPU8A2201411,2008,1
IPV5U1509111,2006,1
IQA5W1412011,2006,1
IQA5W1412011,2007,1
IQC5P1502911,2005,1
IQC5P1502921,2005,1
IQC5P1502922,2013,1
IQC5V1505111,2005,1
IQC5V1505111,2006,1
IQC5V1505111,2008,1
IQC5V1505111,2009,1
IQC5V1505111,2010,1
IQC5V1505111,2011,1
IQC5V1505111,2012,1
IQC5V1505111,2013,1
IQF5M1701111,2006,1
IQF5M1701111,2007,1
IQF5M1701111,2008,1
IQF5M1701111,2009,1
IQF5M1701111,2010,1
IQF5M1701111,2011,1
IQF5M1701111,2012,1
IQF5M1701111,2013,1
IQF5M1701111,2014,1
IQF5M1701111,2015,1
IQF5M1701111,2016,1
IQF5M1701111,2017,1
IQF5M1701111,2018,1
IQF5M1701111,2019,1
IQF5M1701111,2020,1
IQF5M1701111,2021,1
IQF5M1701111,2022,1
IQF5T1505111,2005,1
IQF5T1505111,2006,1
IQF5T1505111,2007,1
IQF5T1505111,2012,1
IQF5T1505111,2013,1
IQF5T1505111,2014,1
IQF5T1505111,2015,1
IQF5T1505111,2016,1
IQF5T1505111,2017,1
IQF5T1505111,2018,1
IQF5T1505111,2019,1
IQF5T1505111,2022,1
IQI5I1903911,2006,1
IQI5I1903911,2007,1
IQI5I1903911,2008,1
IQI5I1903911,2009,1
IQI5I1903911,2010,1
IQI5I1903911,2012,1
IQI5I1903911,2013,1
IQI5I1903911,2014,1
IQI5I1903911,2015,1
IQI5I3003911,2007,1
IQI5I3003911,2008,1
IQI5I3003911,2010,1
IQI5I3003911,2011,1
IQI5I3003911,2012,1
IQI5I3003911,2013,1
IQI5I3003911,2014,1
IQI5I3003911,2015,1
IQI5I3003911,2016,1
IQI5I3003911,2017,1
IQI5I3003911,2018,1
IQI5I3003911,2019,1
IQI5I3003911,2020,1
IQI5I3003911,2021,1
IQI5I3003911,2022,1
IQI5K3003921,2004,1
IQI5K3003921,2005,1
IQI5M1903911,2004,1
IQIMB2903911,2004,1
IQIMB2903911,2005,1
IQIMB2903911,2006,1
IQIMB2903911,2007,1
IQIMB2903911,2008,1
IQIMB2903911,2009,1
IQIMB2903911,2010,1
IQIMB2903911,2011,1
IQIMB2903911,2012,1
IQIMB2903911,2013,1
IQIMB2903911,2015,1
IQIMB2903911,2016,1
IQIMB2903911,2017,1
IQIMB2903911,2018,1
IQIMB2903911,2022,1
IQM5I2402811,2005,1
IQM5I2402811,2006,1
IQM5I2402811,2007,1
IQM5I2402821,2009,1
IQM5I2402821,2010,1
IQM5I2402821,2011,1
IQM5I2402821,2012,1
IQM5I2402821,2013,1
IQU2G0600511,2008,1
IQU2G0600511,2009,1
IQU2G0600511,2014,1
IQU2G0600511,2015,1
IQU2G0600511,2016,1
IQU2G0600511,2017,1
IQU2G0600511,2018,1
IQU2G0600511,2019,1
IQU2G0600511,2020,1
IQU2G0600511,2022,1
IQUAI1501411,2005,1
IQUAI1501411,2006,1
IRA1Z2104111,2004,1
IRA1Z2104111,2005,1
IRA1Z2104111,2006,1
IRA1Z2104111,2007,1
IRA1Z2104111,2008,1
IRA1Z2104111,2009,1
IRA1Z2104111,2010,1
IRA1Z2104111,2011,1
IRA1Z2104111,2012,1
IRA1Z2104111,2013,1
IRA2104100041,2019,1
IRA2104100041,2020,1
IRA2104100041,2021,1
IRA2104100041,2022,1
IRE1605301169,2018,1
IRE1610800055,2021,1
IRE1610800056,2016,1
IRE1610800056,2017,1
IRE1610800056,2018,1
IRE1610800056,2019,1
IRE1610800056,2020,1
IRE2300500181,2014,1
IRE2300500181,2016,1
IRE2300500181,2017,1
IRE2300500181,2018,1
IRE2300500181,2019,1
IRE2300500181,2020,1
IRE2300500181,2021,1
IRE2G2002111,2013,1
IRE2G2002111,2019,1
IRE2G2002111,2020,1
IRE2G2002111,2021,1
IRE2G2002111,2022,1
IRE3105000411,2014,1
IRE3105000411,2015,1
IRE3105000411,2016,1
IRE3105000411,2017,1
IRE3105000411,2018,1
IRE3105000411,2019,1
IRE3105000411,2020,1
IRE3105000411,2021,1
IRE5U1902611,2004,1
IRE5U1902611,2005,1
IRE5U1902611,2006,1
IRE5U1902611,2007,1
IREBK2802211,2010,1
IREBK2802211,2011,1
IREBK2802211,2012,1
IREBK2802211,2013,1
IREKE1200113,2016,1
IREKE1200113,2017,1
IREKE1200113,2018,1
IREKE1200113,2019,1
IREKE1200113,2020,1
IRH882802711,2004,1
IRH882802711,2005,1
IRH882802711,2006,1
IRH882802711,2008,1
IRH882802711,2009,1
IRH882802711,2010,1
IRH882802711,2012,1
IRH882802711,2013,1
IRH8N2802711,2006,1
IRH8N2802711,2007,1
IRH8N2802711,2008,1
IRH8N2802711,2012,1
IRH8N2802711,2013,1
IRH8N2802712,2005,1
IRH8N2802713,2012,1
IRH8N2802713,2013,1
IRH8N2802713,2019,1
IRI0900702256,2014,1
IRI8A0200411,2006,1
IRI8A0200411,2007,1
IRI8A0200411,2008,1
IRI8A0200411,2009,1
IRI8A0200411,2010,1
IRI8A0200411,2011,1
IRI8A0200411,2012,1
IRI8A0200411,2013,1
IRI8A0200411,2014,1
IRI8A0200411,2015,1
IRI8A0200411,2017,1
IRI8A0200411,2018,1
IRI8A0200411,2019,1
IRI8A0200411,2020,1
IRI8A0200411,2021,1
IRI8A0200411,2022,1
IRIAI0900711,2015,1
IRIAI0900711,2017,1
IRMSF1511011,2020,1
IRMSF1511011,2021,1
IRMSF1511011,2022,1
IRN361900612,2007,1
IRN361900612,2008,1
IRN361900612,2010,1
IRN362800311,2007,1
IRN362800311,2008,1
IRN362800311,2009,1
IRN362800311,2011,1
IROZU3004411,2013,1
IROZU3004411,2022,1
IS&K90400311,2011,1
IS&K90400311,2012,1
IS&K90400311,2013,1
ISA690900611,2007,1
ISA691904611,2006,1
ISC2G1609511,2005,1
ISC2G1609511,2006,1
ISC2G1609511,2007,1
ISC2G1609511,2014,1
ISC2G1609511,2015,1
ISC2G1609511,2016,1
ISC2G1609511,2017,1
ISC2G1609511,2018,1
ISC2G1609511,2019,1
ISC2G1609511,2020,1
ISC2G1609511,2021,1
ISC2G1609511,2022,1
ISC7Q1503311,2005,1
ISC7Q1503311,2006,1
ISC7Q1503311,2007,1
ISCKE1510411,2005,1
ISCKE1510411,2006,1
ISCMB1503311,2010,1
ISCMB1503311,2011,1
ISCMB1503311,2012,1
ISCMB1503311,2013,1
ISCMB1503311,2014,1
ISCMB1503311,2015,1
ISCMB1503311,2016,1
ISCMB1503311,2017,1
ISCMB1503311,2018,1
ISCMB1503311,2019,1
ISCMB1503311,2020,1
ISCMB1503311,2021,1
ISCMB1503311,2022,1
ISE1501300003,2019,1
ISE1501300003,2020,1
ISE1501400004,2018,1
ISE1501400004,2019,1
ISE1501400004,2020,1
ISE1501400004,2022,1
ISE1504500002,2020,1
ISEHI150391I,2019,1
ISEHI150391I,2020,1
ISEHI150391I,2022,1
ISEHM1510612,2018,1
ISEHM1510612,2019,1
ISELT0100111,2005,1
ISELT0100111,2006,1
ISELT0100111,2007,1
ISELT0100111,2008,1
ISELT0100111,2009,1
ISELT0100111,2010,1
ISELT0100111,2011,1
ISELT0100111,2012,1
ISELT0100111,2013,1
ISF2G1400611,2011,1
ISF2G1400611,2012,1
ISF2G1400611,2013,1
ISF2G1400611,2016,1
ISF2G1400611,2017,1
ISF2G1400611,2018,1
ISF2G1400611,2019,1
ISF2G1400611,2020,1
ISF2G1400611,2021,1
ISF2G1400611,2022,1
ISJQ73005311,2015,1
ISJQ73005311,2016,1
ISJQ73005311,2018,1
ISJQ73005311,2019,1
ISJQ73005311,2020,1
ISLRP0200411,2004,1
ISM1901200035,2015,1
ISM1901200035,2018,1
ISM2G2405811,2007,1
ISM2G2405811,2014,1
ISM2G2405811,2015,1
ISM2G2405811,2016,1
ISM2G2405811,2017,1
ISM2G2405811,2018,1
ISM2G2405811,2019,1
ISM2G2405811,2020,1
ISM2G2405811,2021,1
ISM2G2405811,2022,1
ISM2G3004411,2009,1
ISM2G3004411,2010,1
ISM2G3004411,2011,1
ISM6E2803211,2006,1
ISM7U0805211,2005,1
ISM7U0805211,2006,1
ISM7U0805211,2007,1
ISMDA2405811,2004,1
ISN2G3005211,2006,1
ISN2G3005211,2007,1
ISN2G3005211,2008,1
ISN2G3005211,2013,1
ISN2G3005211,2014,1
ISN2G3005211,2016,1
ISN2G3005211,2021,1
ISN2G3005211,2022,1
ISO7I2111411,2007,1
ISO7I2111411,2009,1
ISO7I2111411,2010,1
ISO7I2111411,2011,1
ISO7I2111411,2012,1
ISO7I2111411,2013,1
ISO7I2111411,2014,1
ISO7I2111411,2015,1
ISO7I2111411,2016,1
ISO7I2111411,2017,1
ISO7I2111411,2018,1
ISO7I2111411,2019,1
ISO7I2111411,2020,1
ISO7I2111411,2021,1
ISO7I2111411,2022,1
ISOEA2111411,2004,1
ISPHH1102011,2005,1
ISR2G2300411,2014,1
ISR2G2300411,2015,1
ISR2G2300411,2016,1
ISR2G2300411,2017,1
ISR2G2300411,2018,1
ISR2G2300411,2019,1
ISR2G2300411,2020,1
ISR2G2300411,2021,1
ISR2G2300411,2022,1
ISS0100100292,2016,1
ISSHM0200411,2012,1
ISSHM1700811,2015,1
ISSHM1700811,2016,1
ISSHM1903912,2013,1
ISSHM2903311,2022,1
IST8A1901211,2004,1
IST8A1901211,2005,1
IST8A1901211,2006,1
IST911900611,2007,1
ISU3105000303,2021,1
ISU3105000303,2022,1
ISU5K3105011,2005,1
ISW9M0803711,2021,1
ISW9M0803711,2022,1
ISY1I2200411,2008,1
ISYK93106111,2014,1
ISYK93106111,2015,1
ISYK93106111,2017,1
ISYK93106111,2018,1
ISYK93106111,2019,1
ISYK93106111,2020,1
ISYK93106111,2021,1
ISYK93106111,2022,1
ISYK93109611,2015,1
ISYK93109611,2016,1
ISYK93109611,2017,1
ISYK93109611,2018,1
ISYK93109611,2019,1
ISYK93109611,2020,1
ITA2201400550,2014,1
ITA2201400588,2014,1
ITA2201400588,2015,1
ITA2201400588,2016,1
ITA2G1408311,2013,1
ITA2G1408311,2014,1
ITA2G1408311,2015,1
ITA2G1408311,2016,1
ITA2G1408311,2017,1
ITA2G1408311,2018,1
ITA2G1408311,2019,1
ITA2G1408311,2020,1
ITA2G1408311,2021,1
ITA2G1408311,2022,1
ITA2G1408511,2010,1
ITA2G1408511,2011,1
ITA2G1408511,2012,1
ITA5T0900311,2010,1
ITA5T0900311,2011,1
ITA5T0900311,2012,1
ITA5T0900311,2013,1
ITA5T0900311,2015,1
ITA5T0900311,2016,1
ITA5T0900311,2018,1
ITA5T0900311,2019,1
ITA5T0900311,2020,1
ITA5T0900311,2021,1
ITA5T0900311,2022,1
ITA9S2201411,2012,1
ITA9S2201411,2013,1
ITAAD2201411,2004,1
ITAAD2201411,2005,1
ITAAD2201411,2006,1
ITAAD2201411,2007,1
ITAAD2201411,2008,1
ITAAD2201411,2009,1
ITAAD2201411,2010,1
ITAAD2201411,2011,1
ITAAD2201411,2012,1
ITAAD2201411,2013,1
ITAAD2201411,2015,1
ITAAD2201411,2016,1
ITAAD2201411,2017,1
ITAAD2201411,2018,1
ITAAD2201411,2019,1
ITAAD2201411,2020,1
ITAAD2201411,2021,1
ITAAD2201411,2022,1
ITALM1507011,2005,1
ITALM1507011,2006,1
ITALM1507011,2007,1
ITALM1507011,2008,1
ITALM1507011,2009,1
ITALM1507011,2010,1
ITALM1507011,2011,1
ITALM1507011,2012,1
ITALM1507011,2013,1
ITC2300500222,2014,1
ITC2300500222,2015,1
ITC2300500222,2016,1
ITC2300500222,2017,1
ITC2300500222,2018,1
ITC2300500222,2019,1
ITC2300500222,2020,1
ITC2300500222,2021,1
ITC2300500222,2022,1
ITCSH2300111,2017,1
ITCSH2300111,2020,1
ITCSH2300111,2021,1
ITCSH2300111,2022,1
ITE4T1406311,2005,1
ITE8A0803711,2005,1
ITE8Q1700711,2004,1
ITE8Q1700711,2005,1
ITE8Q1700711,2006,1
ITE8Q1700711,2007,1
ITE8Q1700711,2008,1
ITE8Q1700711,2009,1
ITE8Q1700711,2010,1
ITE8Q1700711,2011,1
ITE8Q1700711,2012,1
ITE8Q1700711,2013,1
ITE8Q1700711,2014,1
ITE8Q1700711,2015,1
ITE8Q1700711,2016,1
ITE8Q1700711,2017,1
ITE8Q1700711,2018,1
ITE8Q1700711,2019,1
ITE8Q1700711,2020,1
ITE8Q1700711,2021,1
ITE8Q1700711,2022,1
ITE910803711,2006,1
ITE910803711,2007,1
ITE910803711,2012,1
ITE910803711,2013,1
ITE910803721,2008,1
ITE950803711,2005,1
ITE950803711,2006,1
ITE950803711,2008,1
ITEH71409811,2022,1
ITELJ1509011,2005,1
ITELJ1509011,2006,1
ITELJ1509011,2007,1
ITELJ1509011,2008,1
ITELJ1509011,2009,1
ITELJ1509011,2010,1
ITELJ1509011,2011,1
ITEMD1510411,2018,1
ITEMD1510411,2019,1
ITEMD1510421,2005,1
ITEMD1510421,2006,1
ITEQ81412011,2018,1
ITEQ81412011,2019,1
ITEQ81412011,2022,1
ITI731508111,2006,1
ITI772904111,2009,1
ITI772904111,2010,1
ITI772904111,2011,1
ITI772904111,2012,1
ITI772904111,2013,1
ITMAI0200422,2014,1
ITMMV2802711,2006,1
ITMQF2802211,2007,1
ITMRP2802711,2004,1
ITO1506200026,2019,1
ITO1506200026,2020,1
ITO1506200026,2021,1
ITO1506200026,2022,1
ITOMB1506211,2011,1
ITOMB1506211,2012,1
ITOMB1506211,2013,1
ITP3K2901511,2016,1
ITP3K2901511,2017,1
ITP3K2901511,2018,1
ITP3K2901511,2019,1
ITP3K2901511,2020,1
ITP3K2901511,2021,1
ITP3K2901511,2022,1
ITP5U1505112,2004,1
ITP5U1505112,2005,1
ITP5U1505112,2006,1
ITP5U1505112,2007,1
ITP5U1505112,2008,1
ITP5U1505112,2009,1
ITP5U1505112,2010,1
ITP5U1505112,2011,1
ITP5U1505112,2012,1
ITP5U1505112,2014,1
ITP5U1505112,2015,1
ITP5U1505112,2016,1
ITP5U1505112,2018,1
ITP5U1505112,2019,1
ITP5U1505112,2020,1
ITP5U1505112,2021,1
ITP5U1505112,2022,1
ITP5U1510411,2004,1
ITP5U1510411,2005,1
ITP5U1510411,2006,1
ITR0502700136,2017,1
ITR0502700136,2019,1
ITR0502700136,2020,1
ITR0502700136,2021,1
ITR0502700136,2022,1
ITSTS0900211,2016,1
ITU5X1900611,2005,1
ITU5X1900611,2007,1
ITU5X1900611,2009,1
ITU5X1900611,2010,1
ITU5X1900611,2011,1
ITU5X1900611,2012,1
ITU5X1900611,2013,1
ITU5X1900611,2014,1
ITU5X1900611,2015,1
ITU5X1900611,2016,1
ITU5X1900611,2017,1
ITU5X1900611,2018,1
ITU5X1900611,2019,1
ITU5X1900611,2021,1
ITU7J1506211,2005,1
ITU7J1506211,2006,1
ITV2G3020712,2006,1
ITV2G3020712,2007,1
ITV2G3020712,2009,1
ITV2G3020712,2010,1
ITV2G3020712,2011,1
ITV2G3020712,2012,1
ITV2G3020712,2013,1
ITV2G3020712,2016,1
ITV2G3020712,2017,1
ITV2G3020712,2018,1
ITV2G3020712,2019,1
ITV2G3020712,2020,1
ITV2G3020712,2021,1
ITV2G3020712,2022,1
ITV302071111,2005,1
IUM3I2114311,2005,1
IUN5E0901511,2011,1
IUN5E0901511,2012,1
IUN5E0901511,2013,1
IUN7P1504811,2006,1
IUN7P1504811,2008,1
IUN7P1504811,2014,1
IUN7P1504811,2015,1
IUN7P1504811,2016,1
IUN7P1504811,2017,1
IUN7P1504811,2018,1
IUN7P1504811,2019,1
IUN7P1504811,2020,1
IUN7P1504811,2021,1
IUN7P1504811,2022,1
IUS7P1504811,2007,1
IUS7P1504811,2009,1
IUS7P1504811,2010,1
IUS7P1504811,2011,1
IUS7P1504811,2012,1
IUS7P1504811,2013,1
IVA7X1509511,2011,1
IVA7X1509511,2013,1
IVA7X1509511,2015,1
IVA7X1509511,2016,1
IVA7X1509511,2017,1
IVC0502200006,2018,1
IVC0502200006,2021,1
IVC0502200006,2022,1
IVE0200200640,2019,1
IVE0200200640,2020,1
IVE0200200640,2021,1
IVE0200200640,2022,1
IVE0200202187,2021,1
IVE7T0900711,2008,1
IVE7T0900711,2009,1
IVE7T0900711,2010,1
IVE7T0900711,2011,1
IVE7T0900711,2012,1
IVE7T0900711,2013,1
IVM7U2803211,2007,1
IVM7X0200211,2012,1
IVM8L0200211,2012,1
IVM8L0200211,2013,1
IVM910200212,2013,1
IVM910200213,2013,1
IVM910200221,2006,1
IVM910200221,2012,1
IVM910200221,2013,1
IVM910200223,2005,1
IVO6E3004811,2004,1
IVO6E3004811,2005,1
IVP7X1901211,2006,1
IVP7X1901211,2007,1
IVP7X1901211,2008,1
IVT6Z3017411,2007,1
IWA0600700022,2020,1
IWA0600700022,2021,1
IWA0600700022,2022,1
IWL521412011,2014,1
IWL521412011,2015,1
IWL521412011,2016,1
J&J5M1900611,2006,1
JADS62802211,2019,1
JADS62802211,2020,1
JAI3K1505111,2005,1
JAM1403900341,2016,1
JAM1403900341,2017,1
JAP2201600016,2020,1
JAP2201600016,2021,1
JAP2201600312,2020,1
JAP2201600312,2021,1
JAPS71101721,2019,1
JAPS71101721,2020,1
JAPS71101721,2021,1
JAPSY2201611,2008,1
JAPSY2201611,2010,1
JAPTU1101711,2017,1
JAPTU1101711,2018,1
JAPTU1101711,2019,1
JAPTU1101711,2020,1
JAPTU1101711,2021,1
JAPTU1101711,2022,1
JATLJ2902511,2005,1
JATLJ2902511,2006,1
JATLJ2902511,2008,1
JATLJ2902511,2009,1
JATLJ2902511,2010,1
JATLJ2902511,2011,1
JATLJ2902511,2013,1
JATLJ2902522,2008,1
JATLJ2902522,2009,1
JATLJ2902522,2010,1
JATLJ2902522,2011,1
JATLJ2902522,2012,1
JATLJ2902522,2013,1
JCA0503500520,2018,1
JCA0503500520,2019,1
JCA0503500520,2020,1
JCA0503500520,2021,1
JCA0503500520,2022,1
JCA1100700270,2018,1
JCA1100700270,2019,1
JCA1100700270,2020,1
JCA1100700270,2021,1
JCA1100700270,2022,1
JCA1100700373,2019,1
JCA1100700373,2020,1
JCA1901200023,2017,1
JCA1901200023,2018,1
JCA1901200023,2019,1
JCA1901200023,2020,1
JCA1901200023,2021,1
JCA1901200023,2022,1
JCA1901200034,2017,1
JCA1901200034,2018,1
JCA1901200034,2019,1
JCA1901200034,2020,1
JCA1901200034,2021,1
JCA1901200034,2022,1
JCA1901200040,2018,1
JCA1901200040,2019,1
JCA1901200040,2020,1
JCA1901200050,2018,1
JCA1901200050,2019,1
JCA1901200050,2020,1
