actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Siderurgica integrada con procesosTransformación y comercialización de aceros recubiertos	Atributo no considerado en este año	2010	Ave de la Juventud	7F	66450.0	Cuauhtemoc	Complejos siderúrgicos.	Atributo no considerado en este año	Atributo no considerado en este año	Ternium México SA de CV                            Planta Juventud	NUEVO LEON	"25°43'42"""	San Nicolás de los Garza	"100°17'12"""	San Nicolas de los Garza	TME8A1904611	340			331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero		
Fabricación integrada de acero con proc. de laminación y acabado con Galvanizado y Pintado	Atributo no considerado en este año	2010	Ave. Universidad	8A	66450.0	Cuauhtemoc	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	Ternium México S.A. de C.V. Planta Universidad	NUEVO LEON	"25°43'36"""	San Nicolas de los Garza	"100°18'20"""	San Nicolas de los Garza	TME8A1904612	992			332810	Quimica	Galvanoplastia		
DISEÑO Y MANUFACTURA DE DISPOSITIVOS Y APARATOS ELECTRICOS	Atributo no considerado en este año	2010	AV. ANTONIO J. BERMUDEZ	91	32470.0		Fabricación de componentes electrónicos.	Atributo no considerado en este año	Atributo no considerado en este año	TED DE MEXICO	CHIHUAHUA	"31°43'17"""	CD. JUAREZ	"106°23'39"""	Juarez	TME990803711	950		PARQUE INDUSTRIAL ANTONIO J. BERMUDEZ	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2010	BLVD INTERAMERICAN	9M	66600.0	P. I .FINSA	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	TRUCAST DE MEXICO SA DE CV	NUEVO LEON	"25°46'44"""	APODACA	"100°8'17"""	Apodaca	TME9M1900611	302		PARQUE INDUSTRIAL FINSA	336390	Automotriz	Produccion de otras auto partes		
FABRICACION DE PARTES AUTOMOTRICES	Atributo no considerado en este año	2010	AV. LA MONTAÑA	9M	76220.0	SANTA ROSA JAUREGUI	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	TAFIME MEXICO, S.A. DE C.V.	QUERETARO	"20°49'14"""	QUERETARO	"100°25'49"""	San Joaquin	TME9M2201411	121			336390	Automotriz	Produccion de otras auto partes		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2010	CARRETERA MEXICALI - TIJUANA KM. 14.5	AD	21210.0	SONORA	Generación, transmisión y distribución de energía eléctrica.	Atributo no considerado en este año	Atributo no considerado en este año	TERMOELECTRICA DE MEXICALI S. DE R.L. DE C.V.	BAJA CALIFORNIA	"32°36'3"""	MEXICALI	"115°39'45"""	Mexicali	TMEAD0200211	SN			221110	Generación de energia electrica	Generacion y transmision de energia electrica		
ELABORACIÓN, VENTA Y COMERCIALIZACIÓN DE ÁCIDO TEREFTÁLICO PURIFICADO Y SUS DERIVADOS	Atributo no considerado en este año	2010	KM. 29 CARRETERA FEDERAL 180	MB	96340.0	BUENA VISTA DE TORRES	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	TEREFTALATOS MEXICANOS, S.A. DE C.V.	VERACRUZ	"18°1'56"""	COSOLEACAQUE	"94°35'43"""	Cosoleacaque	TMEMB3004811	SN		ZONA INDUSTRIAL COSOLEACAQUE MINATITLAN	325999	Quimica	Produccion de substancias quimicas a partir de mezclas		
PRODUCCIÓN DE TUBOS Y POSTES DE HIERRO Y ACERO (SÓLO MEDIANTE PROCESOS TÉRMICOS O DE FUNDI	Atributo no considerado en este año	2010	AV PRESIDENTE JUAREZ	7J	54090.0	SAN JERONIMO TEPETLACALCO	Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	TUBOS MEXICANOS FLEXIBLES S.A DE C.V	MEXICO	"18°22'0"""	MEXICO	"100°37'0"""	Tlalnepantla de Baz	TMF7J1510411	265		TLALNEPANTLA	332999	Metalurgica (incluye la siderurgica)	Produccion de tubos y postes de hierro y acero		
MINERÍA DE OTROS MINERALES METÁLICOS NO FERROSOS (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2010	Periférico Sur	MK	45590.0	Artesanos	Minería de otros minerales metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	Técnica Mineral S.A. de C.V.	JALISCO	"20°34'30"""	Tlaquepaque	"103°21'18"""	Tlaquepaque	TMIMK1409811	6000		Zona Industrial Periférico Sur	212299	Metalurgica (incluye la siderurgica)	Mineria de otros minerales metalicos no ferrosos		
FABRICACIÓN DE PRODUCTOS FORJADOS Y MAQUINADOS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2010	CAMINO A SANTA AGUEDA	7I	72620.0	SAN MIGUEL XOXTLA	Complejos siderúrgicos.	Atributo no considerado en este año	Atributo no considerado en este año	THYSSENKRUPP METALÚRGICA DE MÉXICO S.A. DE C.V.	PUEBLA	"19°10'34"""	SAN MIGUEL XOXTLA	"98°18'14"""	San Miguel Xoxtla	TMM7T2113611	1			331111	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero		
PRODUCCION DE AUTOMOVILES Y CAMIONES INCLUYE TRACTOCAMIONES Y SIMILARES	Atributo no considerado en este año	2010	CARRETERA TIJUANA-TECATE KM 143 Y 144	9G	22550.0	EL GANDUL	Fabricación de automóviles y camionetas.	Atributo no considerado en este año	Atributo no considerado en este año	TOYOTA MOTOR MANUFACTURING DE BAJA CALIFORNIA, S. DE R.L. DE C.V.	BAJA CALIFORNIA	"32°29'49"""	TIJUANA	"116°43'27"""	Tijuana	TMM9G0200411	33143		CORREDOR INDUSTRIAL EN DESARROLLO	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
PRODUCCIÓN DE OTRAS AUTOPARTES(SE INCLUYEN POCESOS TERMICOS O DE FUNDICION)	Atributo no considerado en este año	2010	MARTIRES  DEL RÍO BLANCO	9M	72270.0		Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	TALLERES MECANICOS MONTSERRAT S.A. DE C.V. PLANTA II	PUEBLA	"19°5'55"""	PUEBLA	"98°11'4"""	Puebla	TMM9M2111412	29		PARQUE INDUSTRIAL 5 DE MAYO	336390	Automotriz	Produccion de otras auto partes		
Recalibración de Cintas de Acero	Atributo no considerado en este año	2010	La Excelencia	7I	67110.0	Parque Industrial PROMOFISA	Fabricación de otros productos de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	TEMPLE DE MONTERREY, S.A. DE C.V.	NUEVO LEON	"25°42'25"""	Guadalupe	"100°12'0"""	Guadalupe	TMO7I1902611	300		Parque Industrial PROMOFISA	331220	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero		
PRODUCCIÓN DE TUBOS Y POSTES DE HIERRO Y ACERO (SÓLO MEDIANTE PROCESOS TÉRMICOS O DE FUNDI	Atributo no considerado en este año	2010	Diego Díaz de Berlanga	7J	66480.0	Valle del Nogalar	Fabricación de tubos y postes de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	Tubería Nacional, S.A. de C.V.	NUEVO LEON	"25°42'46"""		"100°17'18"""	San Nicolas de los Garza	TNA7J1904611	1002 Sur			331210	Metalurgica (incluye la siderurgica)	Produccion de tubos y postes de hierro y acero		
FABRICACIÓN Y REPARACIÓN DE EMBARCACIONES Y ESTRUCTURAS COSTA AFUERA	Atributo no considerado en este año	2010	ISLOTE DE SAN JUAN DE ULÚA	1F	91800.0	RECINTO PORTUARIO	Reparación y mantenimiento de maquinaria y equipo industrial.	Atributo no considerado en este año	Atributo no considerado en este año	TALLERES NAVALES DEL GOLFO, S.A DE C.V	VERACRUZ	"19°12'0"""	VERACRUZ	"96°8'0"""	Veracruz	TNGBS3019311	SN		CESIONARIO ADMINISTRACIÓN INTEGRAL DE VERACRUZ	811312	Otros	Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales		
PRODUCCIÓN DE GASES INDUSTRIALES.	Atributo no considerado en este año	2010	PARCELA 82 Z-1 P1/1	5K	86400.0	OCUAPAN	Fabricación de gases industriales.	Atributo no considerado en este año	Atributo no considerado en este año	TECNOLOGIA EN NITROGENO S DE R. L. DE C. V	TABASCO	"17°52'42"""	EJIDO OCUAPAN	"93°30'5"""	Huimanguillo	TNI5K2700811				325120	Quimica	Produccion de gases industriales		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2010	Camino Est. Tamuin a Planta Cemex	AD	79200.0	Ejido Las Palmas	Generación, transmisión y distribución de energía eléctrica.	Atributo no considerado en este año	Atributo no considerado en este año	TERMOELECTRICA PEÑOLES S DE RL DE CV	SAN LUIS POTOSI	"22°4'0"""	Tamuin	"98°51'0"""	Tamuin	TPCAD2404011	Km 8			221110	Generación de energia electrica	Generacion y transmision de energia electrica		
Manufactura de material de envase para alimentos líquidos	Atributo no considerado en este año	2010	Carretera libre a Celaya	N2	76900.0	Fraccionamiento Industrial Balvanera	Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados.	Atributo no considerado en este año	Atributo no considerado en este año	Tetra Pak Querétaro  S. A. de C. V.	QUERETARO	"20°32'12"""	Corregidora	"100°28'2"""	Corregidora	TPQN22200611	km 9.5		Fraccionamiento Industrial Balvanera	322220	Celulosa y papel	Produccion de papeles recubiertos y sus productos		
FABRICACIÓN DE PINTURAS	Atributo no considerado en este año	2010	VENTURINA	5U	7810.0	ESTRELLA	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	TREFOIL PRODUCTS. S.A DE C.V	DISTRITO FEDERAL	"19°28'36"""		"99°6'47"""	Gustavo A. Madero	TPR5U0900511	123		FRACCIONAMEINTO INDUSTRIAL LA VICTORIA	325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2010	Av. San Lorenzo	7T	9860.0	Cerro de la Estrella	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	Trofi Publicidad, S.A. de C.V.	DISTRITO FEDERAL	"19°20'31"""		"99°5'24"""	Iztapalapa	TPU7T0900711	279		Unidad Industrial Iztapalapa	331510	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
Elaboración y Distribución de biocidas	Atributo no considerado en este año	2010	Autopista México-Queretaro Km. 182  250	ME	76700.0	Pedro Escobedo	Fabricación de otros productos químicos básicos orgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	THOR QUÍMICOS DE MÉXICO, S.A. DE C.V.	QUERETARO	"20°30'42"""	Pedro Escobedo	"100°8'17"""	Pedro Escobedo	TQMRG2201211	182		Sobre la Autopista México - Querétaro	325190	Quimica	Produccion de materias primas para fabricar plaguicidas		
FABRICACIÓN DE PRODUCTOS DE ESPUMAS DE POLIESTIRENO EXPANDIBLE	Atributo no considerado en este año	2010	EJE ORIENTE PONIENTE	6J	43800.0	CD. IND. TIZAYUCA	Fabricación de espumas y productos de poliestireno.	Atributo no considerado en este año	Atributo no considerado en este año	TRAPLA  S.A. DE C.V.	HIDALGO	"19°49'16"""	TIZAYUCA	"98°57'40"""	Tizayuca	TRA6J1306911	MZ  7	LT1	CD INDUSTRIAL TIZAYUCA	326140	Quimica	Fabricacion de productos de espumas de poliestireno expandible		
FABRICACIÓN DE COMPRESORES PARA AIRE ACONDICIONADO	Atributo no considerado en este año	2010	AVENIDA NAFTA	8N	66600.0		Fabricación de equipo de aire acondicionado y calefacción.	Atributo no considerado en este año	Atributo no considerado en este año	TRANE, S.A. de C.V.	NUEVO LEON	"25°46'27"""		"100°8'44"""	Apodaca	TRA911900611	750		STIVA AEROPUERTO	333411	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado		
Fabricación de equipo ferroviario, carros, trolebuses y tranvias.	Atributo no considerado en este año	2010	Av. Perimetral Lado Norte 748	9P	25600.0	Zona Industrial	Fabricación de equipo ferroviario.	Atributo no considerado en este año	Atributo no considerado en este año	Trinity Rail de México S. de R.L. de C.V.	COAHUILA	"26°53'52"""	FRONTERA	"101°27'36"""	Frontera	TRM9P0501011			Parque Industrial Frontera	336510	Automotriz	Produccion de equipo ferroviario		
Producción de Equipo Eléctrico y Electrónico de Uso Automotríz	Atributo no considerado en este año	2010	Brecha E99 Km 3	91	88780.0	Parque Industrial Reynosa	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	TRW Electrónica Ensambles S.A. de C.V.	TAMAULIPAS	"26°0'19"""	Reynosa	"98°12'51"""	Reynosa	TRW8V2803211			Parque Industrial Reynosa	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
Producción, Fabricación o Envasado de Bebidas Destiladas de Agave	Atributo no considerado en este año	2010	Francisco Javier Sauza Mora	30	46400.0	Centro	Elaboración de bebidas destiladas de agave.	Atributo no considerado en este año	Atributo no considerado en este año	Tequila Sauza S. de R.L. de C.V.	JALISCO	"20°53'7"""	Tequila	"103°50'11"""	Tequila	TSA301409411	80			312142	Bebidas y tabaco	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion		
Diseño y fabricación de cajas de dirección componentes para automovil y camiones	Atributo no considerado en este año	2010	Av. de las Fuentes	9K	76246.0	Parque Industrial Bernardo Quintana	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	TRW SISTEMAS DE DIRECCIONES S.A. de C.V.	QUERETARO	"20°34'59"""	El Marques	"100°21'21"""	El Marques	TSD9K2201111	29		Parque Industrial Bernardo Quintana	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESOS TÉRMIC	Atributo no considerado en este año	2010	Av. Juan Escutia	9K	31125.0		Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	TRW STEERING WHEEL SYSTEMS DE CHIHUAHUA SA. DE C.V.	CHIHUAHUA	"28°40'21"""	Chihuahua	"106°7'52"""	Chihuahua	TSW9K0801911	3201		Parque Industrial El Saucito	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
FABRICACIÓN DE HILADOS Y TEJIDOS A PARTIR DE FIBRAS TÉCNICAS Y DE ASBESTO TIPO CRISOTILO	Atributo no considerado en este año	2010	CALLE JUAREZ	79	43530.0	CENTRO	Fabricación de otros productos a base de minerales no metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	TEXTILES TÉCNICOS SA DE CV	HIDALGO	"20°3'9"""	ALCHOLOYA	"98°21'22"""	Acatlan	TTE791300111	102			327999	Asbesto	Produccion de asbesto cemento y sus productos		
TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS CON COMBUSTIBLES FÓSILES; NO INCLUYE LA MICROINDUS	Atributo no considerado en este año	2010	AVENIDA  MEZQUITAL	MD	76130.0	SAN PABLO	Fabricación de productos metálicos forjados y troquelados.	Atributo no considerado en este año	Atributo no considerado en este año	TRATAMIENTOS TERMICOS DE QUERETARO,  S.A. DE C.V.	QUERETARO	"0°0'0"""	QUERETARO	"0°0'0"""	Queretaro	TTQMD2201412	07		PARQUE INDUSTRIAL SAN PABLO	332110	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas		
SERVICIO DE AUTOTRANSPORTE FEDERAL DE CARGA EN GENERAL	Atributo no considerado en este año	2010	CARRETERA A LA PURIFICACION	B0	56240.0	LA PURIFICACION	Otro autotransporte local de carga general.	Atributo no considerado en este año	Atributo no considerado en este año	TRAMO COMPAÑÍA DE TRANSPORTES, S.A. DE C.V.	MEXICO	"19°31'58"""	LA PURIFICACION	"98°49'47"""	Texcoco	TTRB01509911	1			484119	Otros	Transporte de carga en general		
FABRICACION DE TELAS DE PUNTO	Atributo no considerado en este año	2010	CARRETERA FEDERAL MEXICOPACHUCA KM. 50	3A	43800.0	TIZAYUCA	Fabricación de telas de punto.	Atributo no considerado en este año	Atributo no considerado en este año	TIZAYUCA TEXTIL VUVA S.A. DE C.V.	HIDALGO	"19°48'53"""	TIZAYUCA	"98°58'26"""	Tizayuca	TTV3A1306911	KM. 50	LOCAL C	PARQUE INDUSTRIAL TIZAYUCA	313240	Textiles, fibras e hilos	Fabricacion de productos y articulos de fibras naturales		
INDUSTRIA AEROESPACIAL (INCLUYE ENSAMBLE DE AERONAVES Y LA PRODUCCIÓN DE COMPONENTES MEDIA	Atributo no considerado en este año	2010	ACCESO IV	9S	76120.0	ZONA INDUSTRIAL BENITO JUAREZ	Fabricación de equipo aeroespacial.	Atributo no considerado en este año	Atributo no considerado en este año	TURBORREACTORES, S.A. DE C.V.	QUERETARO	"20°38'13"""	QUERÉTARO	"100°26'8"""	Queretaro	TUR9S2201411	6		ZONA INDUSTRIAL BENITO JUAREZ	336410	Automotriz	Industria aeroespacial		
Fabricación y comercialización de válvulas metálicas	Atributo no considerado en este año	2010	Calle 3, Lotes 13, 14 y 15 Manzana 3	87	45680.0	Parque Industrial El Salto	Fabricación de válvulas metálicas.	Atributo no considerado en este año	Atributo no considerado en este año	Tyco Valves and Controls de México S.A. de C.V.	JALISCO	"20°30'55"""	El Salto	"103°14'40"""	El Salto	TVC7X1407011	Manzana 3		Parque Industrial El Salto	332910	Articulos y productos metalicos	Produccion de valvulas metalicas		
FABRICACIÓN Y COMERCIALIZACIÓN DE JUNTAS Y RETENES PARA MOTORES DE CONBUSTIÓN INTERNA	Atributo no considerado en este año	2010	CUATRO	LM	53370.0	FRACCIONAMIENTO INDUSTRIAL ALCE BLANCO	Fabricación de otros productos a base de minerales no metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	TF VICTOR S.A. DE C.V.	MEXICO	"19°26'15"""	SAN BARTOLO	"99°12'3"""	Naucalpan de Juarez	TVILM1505711	22	ND	FRACCIONAMIENTO INDUSTRIAL ALCE BLANCO	327999	Asbesto	Autopartes para transportes fabricadas con asbesto		
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Atributo no considerado en este año	2010	AV. DE LA INDUSTRIA	MB	54600.0	FRACCIONAMIENTO INDUSTRIAL EL TRÉBOL	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	ULTRA CHEM, S. DE R. L. DE C. V.	MEXICO	"19°43'15"""	TEPOTZOTLÁN	"99°12'16"""	Tepotzotlan	UCEMB1509511	23	NAVE 3	FRACCIONAMIENTO INDUSTRIAL EL TREBOL	325999	Quimica	Produccion de substancias quimicas a partir de mezclas		
Fabricación y venta de Electrodos y Niples de Grafito	Atributo no considerado en este año	2010	Carr. Miguel Aleman Km. 20 No.600	90	66600.0	N.A.	Fabricación de productos eléctricos de carbón y grafito.	Atributo no considerado en este año	Atributo no considerado en este año	Graftech México S.A. de C.V.	NUEVO LEON	"25°46'17"""	Apodaca	"100°10'35"""	Apodaca	UCM901900611	N.A.	600	Lateral al Parque Ind. Monterrey	335991	Equipos y articulos electronicos, electricos y domesticos	Produccion de electrodos		
Manufactura de ensamble y reparacion de equipos medicos	Atributo no considerado en este año	2010	Av. Fomento Industrial	1C	88736.0	Parque Industrial del Norte	Fabricación de otros instrumentos de medición, control, navegación, y equipo médico electrónico.	Atributo no considerado en este año	Atributo no considerado en este año	Unomedical Devices S.A. de C.V.	TAMAULIPAS	"26°2'51"""	Reynosa	"98°21'53"""	Reynosa	UDE1C2803211	3	9	Parque Industrial del Norte	334519	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos		
GALVANOPLASTIA EN RODILLOS METALICOS	Atributo no considerado en este año	2010	AV ACUEDUCTO	7X	7310.0	LA CANDELARIA TICOMAN	Recubrimientos y terminados metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	UNITED ENGRAVERS INTERNACIONAL, S.A. DE C.V.	DISTRITO FEDERAL	"19°31'11"""		"99°8'4"""	Gustavo A. Madero	UEI7X0900511	1387			332810	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
FABRICACION, REPARACION Y ENSAMBLE DE EQUIPO ELECTRONICO - ALARMA DE SEGURIDAD	Atributo no considerado en este año	2010	CALLE 1	91	85800.0	PARQUE INDUSTRIAL NAVOJOA	Fabricación de otros equipos de comunicación.	Atributo no considerado en este año	Atributo no considerado en este año	UTC FIRE & SECURITY MEXICO CORPORATION, S. DE R.L. DE C.V.	SONORA	"27°0'18"""	NAVOJOA	"109°25'45"""	Navojoa	UFABB2604211	S N		PARQUE INDUSTRIAL NAVOJOA	334290	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2010	AV. DR. R. MICHEL	5T	44490.0	ALAMO INDUSTRIAL	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	ULTRA LABORATORIOS S.A DE C.V	JALISCO	"20°38'0"""	GUADALAJARA	"103°20'0"""	Guadalajara	ULA5T1403911	2920		PARQUE INDUSTRIAL EL ALAMO	325412	Quimica	Produccion de farmaceuticos y medicamentos		
PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE).	Atributo no considerado en este año	2010	TRIGO	6D	9810.0	GRANJAS ESMERALDA	Fabricación de otros productos de hule.	Atributo no considerado en este año	Atributo no considerado en este año	ULEI, S.A. DE C.V.	DISTRITO FEDERAL	"19°21'17"""		"99°6'50"""	Iztapalapa	ULE6D0900711	58	B		326290	Quimica	Fabricacion de articulos y productos de hule		
ELABORACIÓN DE PRODUCTOS ALIMENTICIOS PARA CONSUMO HUMANO	Atributo no considerado en este año	2010	CARR. MEXICO - TOLUCA	1Z	52000.0	LERMA	Elaboración de helados y paletas.	Atributo no considerado en este año	Atributo no considerado en este año	UNILEVER DE MÉXICO S. DE R. L. DE C. V.	MEXICO	"19°17'14"""	LERMA	"99°29'19"""	Lerma	UME1X1505111	KM 53.5		ZONA INDUSTRIAL LERMA	311520	Alimenticio y/o de consumo humano	Preparacion y envasado alimentos		
PRODUCCIÓN DE FARMACEUTICOS Y MEDICAMENTOS NO INCLUYE EMPACADO Y/O ETIQUETADO	Atributo no considerado en este año	2010	CALLE 37 ESTE	5T	62578.0	CIVAC	Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	UQUIFA MEXICO S.A. DE C.V.	MORELOS	"18°54'48"""	Jiutepec	"99°15'51"""	Jiutepec	UME5T1701111	126		PARQUE INDUSTRIAL CIVAC	325412	Quimica	Produccion de farmaceuticos y medicamentos		
MANUFACTURA DE PRODUCTOS DE YESO PARA LA CONSTRUCCIÓN Y DECORACION	Atributo no considerado en este año	2010	Camino Industrial Universidad-Caleras	75	28930.0	Fraccionamiento Zona Industrial	Fabricación de yeso y productos de yeso.	Atributo no considerado en este año	Atributo no considerado en este año	USG MEXICO S.A. DE C.V.	COLIMA	"18°57'49"""	Tecoman	"103°53'28"""	Tecoman	UME750600911	375		Corredor Industrial Tecoman	327420	Cemento y Cal	Produccion de yeso y sus productos		
MANUFACTURA DE PRODUCTOS DE YESO PARA LA CONSTRUCCION Y DECORACION	Atributo no considerado en este año	2010	AVENIDA LOS ARCOS	75	72700.0	na	Fabricación de yeso y productos de yeso.	Atributo no considerado en este año	Atributo no considerado en este año	USG MEXICO S.A. DE C.V.	PUEBLA	"19°5'3"""	CUAUTLANCINGO	"98°15'50"""	Cuautlancingo	UME752104111	sn			327420	Cemento y Cal	Produccion de yeso y sus productos		
PRODUCCIÓN DE YESO	Atributo no considerado en este año	2010	NUEVO LAREDO	75	78438.0	LOS GÓMEZ	Fabricación de yeso y productos de yeso.	Atributo no considerado en este año	Atributo no considerado en este año	USG MÉXICO, SA DE CV	SAN LUIS POTOSI	"22°9'30"""		"100°52'52"""	Soledad de Graciano Sanchez	UME752403511	100			327420	Cemento y Cal	Produccion de yeso y sus productos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2010	AVENIDA JAPON	9M	20300.0	PARQUE INDUSTRIAL SAN FRANCISCO	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	UNIPRES MEXICANA, S.A. DE C.V.	AGUASCALIENTES	"22°2'17"""	SAN FRANCISCO DE LOS ROMO	"102°16'18"""	San Francisco de los Romo	UME9M0100111	128		PARQUE INDUSTRIAL SAN FRANCISCO	336390	Automotriz	Produccion de otras auto partes		
FABRICACIÓN Y COMERCIALIZACIÓN DE BOMBAS DE ACEITE Y BOMBAS DE AGUA DE USO AUTOMOTRIZ	Atributo no considerado en este año	2010	AV. DEL PARQUE	LK	52000.0	PARQUE INDUSTRIAL LERMA	Fabricación de bombas y sistemas de bombeo.	Atributo no considerado en este año	Atributo no considerado en este año	UNISIA MEXICANA S.A de C.V.	MEXICO	"19°17'54"""	LERMA	"99°31'38"""	Lerma	UMELK1505111	8		PARQUE INDUSTRIAL LERMA	333910	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales		
FABRICACIÓN Y ENSAMBLE DE MOTORES ELÉCTRICOS	Atributo no considerado en este año	2010	BLVD. CARLOS SALINAS DE GORTARI	8T	66600.0		Fabricación de motores y generadores eléctricos.	Atributo no considerado en este año	Atributo no considerado en este año	USEM DE MÉXICO S.A. DE C.V.	NUEVO LEON	"25°45'41"""	APODACA	"100°12'21"""	Apodaca	UMEND1900611	KM. 9.5		APODACA	335311	Equipos y articulos electronicos, electricos y domesticos	Produccion de motores electricos		
PRODUCCIÓN DE PAPEL.	Atributo no considerado en este año	2010	ATLACOMULCO	56	62450.0	CHAPULTEPEC	Fabricación de papel a partir de pulpa.	Atributo no considerado en este año	Atributo no considerado en este año	UNIPAK S.A. DE C.V.	MORELOS	"18°54'39"""	CUERNAVACA	"99°12'50"""	Cuernavaca	UNI561700711	117	A		322122	Celulosa y papel	Produccion de papel		
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS.	Atributo no considerado en este año	2010	Carr. Panamericana  Celaya a Salamanca	5H	36700.0		Fabricación de otros productos químicos básicos orgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	UNIVEX, S.A.	GUANAJUATO	"20°32'23"""		"101°6'10"""	Salamanca	UNI5H1102711	Km. 306		Carretera Panamericana Km. 306	325190	Quimica	Produccion de acidos organicos		
