actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Servicios de administración de aeropuertos y helipuertos	Atributo no considerado en este año	2018	Carretera  Miguel Alemán	L7	66600	Aeropuerto APODACA CENTRO	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE MONTERREY SA DE CV,	NUEVO LEON	"25°46'32"""	CIUDAD APODACA	"100°6'48"""	Apodaca	AMO1900600139	KM 24 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	388357.0926	2851312.3232
Administración de aeropuertos y helipuertos	Atributo no considerado en este año	2018	Carretera CARRET. OAXACA - PTO. ANGEL	L7	71230	Aeropuerto AEROPUERTO DE OAXACA	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE OAXACA SA DE CV,	OAXACA	"17°0'5"""	SANTA CRUZ XOXOCOTLAN	"96°43'19"""	Santa Cruz Xoxocotlan	AOATG2038511	KM. 7.5 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	742512.5816	1881126.1366
ADMINISTRACIÓN DE AEROPUERTOS	Atributo no considerado en este año	2018	Calle KM. 7.5 CARRETERA A TEPIC	L7	48335	Colonia VILLA LAS FLORES	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE PUERTO VALLARTA S.A. DE C.V.,AEROPUERTO INTERNACIONAL LICENCIADO GUSTAVO DÍAZ ORDAZ	JALISCO	"20°40'36"""	PUERTO VALLARTA	"105°14'58"""	Puerto Vallarta	APV7L1406711	SIN NUMERO 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	474010.8697	2286387.6758
Administración de aeropuertos y helipuertos	Atributo no considerado en este año	2018	Carretera TRANSPENINSULAR	L7	23400	Aeropuerto Aeropuerto	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE SAN JOSE DEL CABO S.A DE C.V.,AEROPUERTO INTERNACIONAL DE LOS CABOS	BAJA CALIFORNIA SUR	"23°9'33"""	SAN JOSE DEL CABO	"109°42'59"""	Los Cabos	ASJL70300821	S/N 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	631372.887	2561720.2898
Administración de aeropuertos y helipuertos	Atributo no considerado en este año	2018	Calle BOULEVARD ADOLFO LOPEZ MATEOS	L7	89339	Colonia ZONA FEDERAL	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE TAMPICO S.A DE C.V.,AEROPUERTO DE TAMPICO SA DE CV	TAMAULIPAS	"22°17'47"""	TAMPICO	"97°51'57"""	Tampico	ATAL72803811	1001	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	616828.8445	2466103.0148
ADMINISTRACION DE AEROPUERTOS Y HELIPUERTOS	Atributo no considerado en este año	2018	Calle CARRETERA PTO. MADERO KM 18.5	L7	30830	Colonia PUERTO MADERO CENTRO	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE TAPACHULA SA DE CV,AEROPUERTO DE TAPACHULA	CHIAPAS	"14°48'2"""	TAPACHULA DE CORDOVA Y ORDOÑEZ	"92°21'42"""	Tapachula	ATARP0708911	SN 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	568687.057	1636390.3445
ADMINISTRACION DE AEROPUERTOS Y HELIPUERTOS	Atributo no considerado en este año	2018	Calle LAS BAJADAS	L7	91698	Aeropuerto AEROPUERTO DE VERACRUZ	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	"AEROPUERTO DE VERACRUZ S.A. DE C.V.,AEROPUERTO INTERNACIONAL ""HERIBERTO JARA CORONA"""	VERACRUZ	"19°8'32"""	LAS BAJADAS	"96°11'1"""	Veracruz	AVEL73019311	S/N 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	796245.3731	2118957.348
SERVICIOS AEROPORTUARIOS	Atributo no considerado en este año	2018	Boulevard FEDERAL MEXICO-PUEBLA	L7	74160	Fracción REAL DE HUEJOTZINGO	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTOS Y SERVICIOS AUXILIARES,AEROPUERTO INTERNACIONAL HERMANOS SERDAN	PUEBLA	"19°9'51"""	HUEJOTZINGO	"98°22'26"""	Huejotzingo	ASA2107400005	KM 91.5 	 		488112	Otros	Servicios de administracion de aeropuertos y helipuertos	565815.9973	2119128.3402
TRANSPORTACION AEREA	Atributo no considerado en este año	2018	Calle CARRETERA CARMEN-PUERTO REAL S/N	B0	24190	Colonia FRANCISCO I. MADERO	Transporte aéreo no regular	Atributo no considerado en este año	Atributo no considerado en este año	AEROSERVICIOS ESPECIALIZADOS, S. A. DE C. V.,	CAMPECHE	"18°38'49"""	CIUDAD DEL CARMEN	"91°48'2"""	Carmen	AESL70400311	S/N 	 		481210	Otros	Transporte de carga en general	626489.8532	2062196.754
GENERACION Y TRANSMISION DE ENERGIA ELECTRICA (SOLO GENERACION INCLUYE INSTALACIONES)	Atributo no considerado en este año	2018	Avenida avenida	AD	97288		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	AES MERIDA III S DE RL DE CV,AES MERIDA III	YUCATAN	"20°55'10"""	MERIDA	"89°42'35"""	Merida	AMIAD3105011	km 2 	 	generacion y transmision de energia	221110	Generación de energia electrica	Generacion y transmision de energia electrica	218152.1005	2315625.2584
PRODUCCION DISTRIBUCION Y COMPRA VENTA DE MEDICAMENTOS Y PRODUCTOS NATURALES	Atributo no considerado en este año	2018	Calle ALVARO OBREGON	5T	45235	Colonia AGUA BLANCA	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	AF OPERADORA DE NEGOCIOS, S.A. DE C.V.,	JALISCO	"20°36'1"""	ZAPOPAN	"103°26'7"""	Zapopan	AON1412000982	250	 		325412	Quimica	Produccion de farmaceuticos y medicamentos	663061.8925	2278710.0975
Fabricacion de Parabrisas y AVO	Atributo no considerado en este año	2018	Avenida Asia	9M	79526		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	AGC AUTOMOTIVE MEXICO S. DE R.L DE C.V,	SAN LUIS POTOSI	"21°58'8"""	LAGUNA DE SAN VICENTE	"100°52'22"""	Villa de Reyes	AGC2405000022	601	 	PARQUE DESARROLLO LOGISTIK II	336390	Vidrio	Produccion de otras auto partes	306613.2947	2430582.9344
Extracción y beneficio de mineral	Atributo no considerado en este año	2018	Calle DOMICILIO CONOCIDO	12	33320	Colonia OCAMPO	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MEXICO	CHIHUAHUA	"28°19'59"""	MELCHOR OCAMPO	"108°20'57"""	Ocampo	AEMSP0805112	0	 		212221	Metalurgica (incluye la siderurgica)	Mineria de oro	759861.256	3136956.7682
EXTRACIÓN Y BENEFICIO DE MINERAL	Atributo no considerado en este año	2018	Calle CONOCIDO	12	33320	Colonia OCAMPO	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MÉXICO	CHIHUAHUA	"28°16'13"""	MELCHOR OCAMPO	"108°18'14"""	Ocampo	AEMSP0805111	S/N 	 		212221	Metalurgica (incluye la siderurgica)	Mineria de oro	764476.6911	3130106.7467
EXTRACCIÓN Y BENEFICIO DE MINERALES	Atributo no considerado en este año	2018	Calle Luis Donaldo Colosio 	12	83250	Colonia Metrocentro	Minería de oro	Atributo no considerado en este año	Atributo no considerado en este año	AGNICO SONORA SA DE CV,COMPLEJO LA INDIA	SONORA	"29°5'36"""	HERMOSILLO	"110°59'12"""	Hermosillo	RGMR52603011	450	2		212221	Metalurgica (incluye la siderurgica)	Mineria de oro	501290.3597	3218326.335
Fabricación de Fungicidas de Cobre	Atributo no considerado en este año	2018	Retorno ALFONSO REYES	5P	31136	Colonia COMPLEJO INDUSTRIAL CHIHUAHUA	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGRI ESTRELLA S DE RL DE CV,AGRI-ESTRELLA, S. DE R.L DE C.V	CHIHUAHUA	"28°42'56"""	CHIHUAHUA	"106°7'5"""	Chihuahua	AGR5P0801911	331	 		325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	390787.5192	3176992.8505
PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS	Atributo no considerado en este año	2018	Calle Mineria	5H	66350	Fraccionamiento LAS PALMAS	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	AGRICEL S. A. DE C. V.,	NUEVO LEON	"25°41'40"""	CIUDAD SANTA CATARINA	"100°28'19"""	Santa Catarina	AGR1904800062	201	 		325190	Quimica	Produccion de acidos organicos	352286.1259	2842674.7566
Fabricación de Fertilizantes para ser destinados a la Agricultura o Ganadería	Atributo no considerado en este año	2018	Calle KM 5 CARRETERA A LAS BOCAS	5N	74400	Colonia Ninguno 	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGRICULTURA NACIONAL S.A. DE C.V.,	PUEBLA	"18°37'24"""	IZUCAR DE MATAMOROS	"98°25'37"""	Izucar de Matamoros	ANA5P2108511	S/N 	 		325310	Quimica	Produccion de fertilizantes quimicos	560432.7159	2059250.7632
PRODUCCIÓN DE ÁCIDO SULFÚRICO Y DE FERTILIZANTES QUÍMICOS	Atributo no considerado en este año	2018	Calle CARR. A TLACOTE EL BAJO	5N	76000	Ninguno 	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROGEN S.A. DE C.V.,	QUERETARO	"20°35'38"""	SANTIAGO DE QUERETARO	"100°28'23"""	Queretaro	AGR5N2201411	KM. 5.5 	 		325310	Quimica	Produccion de fertilizantes quimicos	346479.2559	2277907.0783
Extracción y comercialización de aceite crudo de palma	Atributo no considerado en este año	2018	Terracería Calle Central	MC	30560	Ejido Nicolás Bravo II	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DE MAPASTEPEC S.A.DE C.V.,AGROINDUSTRIAS DE MAPASTEPEC, S.A. DE C.V.	CHIAPAS	"15°20'34"""	MAPASTEPEC	"92°51'49"""	Mapastepec	AMA0705100008	sn 	sn 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	514627.2032	1696250.2961
Extracción y comercialización de aceite crudo  de palma	Atributo no considerado en este año	2018	Carretera FEDERAL 307 FRONTERIZA A LA ALTURA	MC	29955	Ranchería BENEMERITO DE LAS AMERICAS	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DE MAPASTEPEC S.A.DE C.V.,AGROINDUSTRIAS DE MAPASTEPEC S.A. DE C.V.	CHIAPAS	"16°24'3"""	BENEMERITO DE LAS AMERICAS	"90°33'0"""	Benemerito de las Americas	AMA0711400003	DEL KM. 203200 S/N 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	761649.2616	1814867.7857
Extracción y comercialización de aceite crudo de palma	Atributo no considerado en este año	2018	Carretera PALENQUE-LA LIBERTAD KM. 7	MC	29968	Ninguno PALENQUE	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DE PALENQUE S.A. DE C.V.,	CHIAPAS	"17°34'45"""	PALENQUE	"91°56'35"""	Palenque	APA0706500001	SN 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	612153.5398	1943952.6887
Extracción y comercialización de aceite crudo de palma	Atributo no considerado en este año	2018	Carretera EJIDO JALAPA-AQUILES SERDAN KM.1	MC	86850	Ejido SAN MIGUEL DE AFUERA	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DE PALENQUE S.A. DE C.V.,	TABASCO	"17°44'26"""	JALAPA	"92°47'4"""	Jalapa	APA2700900003	S/N 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	522828.0744	1961524.9295
PRODUCCIÓN DE FERTILIZANTES QUIMICOS	Atributo no considerado en este año	2018	Calle Sin Numero	5N	60950		Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGROINDUSTRIAS DEL BALSAS S.A. DE C.V.,AGROINDUSTRIAS DEL BALSAS, S.A. DE C.V.	MICHOACAN	"17°55'20"""	CIUDAD LAZARO CARDENAS	"102°10'39"""	Lazaro Cardenas	ABA1605200103	SIN NUMERO 	SIN NUMERO 	CENTRO	325310	Quimica	Produccion de fertilizantes quimicos	799017.2929	1983869.6107
Captación, tratamiento y suministro de agua para uso distinto realizados por particulares	Atributo no considerado en este año	2018	Calle AV.LOS LAURELES	UB	45679	Colonia PREDIO LAS CHIVAS	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS TRATADAS DE GUADALAJARA, S.A. DE C.V.,	JALISCO	"20°30'28"""	TLAJOMULCO DE ZUÑIGA	"103°15'23"""	Tlajomulco de Zuniga	ATGS71409711	1000	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	681793.2002	2268647.1073
Tratamiento de Aguas Residuales	Atributo no considerado en este año	2018	Calle CARR. SAN ANTONIO- SAN JOSE ACOCULCO	UB	42990	Colonia CONEJOS	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	AGUAS TRATADAS DEL VALLE DE MÉXICO, S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES (PTAR) ATOTONILCO	HIDALGO	"19°57'28"""	ATOTONILCO DE TULA	"99°17'40"""	Atotonilco de Tula	ATVS71301311	KM. 3.5 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	469170.0067	2206851.2661
FUNDICION Y/O REFINACION DE METALES NO FERROSOS	Atributo no considerado en este año	2018	Calle INDUSTRIAL  AUTOMOTRIZ	9M	98601	Colonia ZONA INDUSTRIAL LA ZACATECANA	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	AHRESTY MEXICANA SA DE CV,	ZACATECAS	"22°44'6"""	GUADALUPE	"102°29'43"""	Guadalupe	AMEND3201711	20	 		331520	Automotriz	Produccion de otras auto partes	757226.3471	2516388.2266
Fabricación de gases industriales	Atributo no considerado en este año	2018	Calle Estándar 1	5K	25790	Colonia Obrera Norte	Fabricación de gases industriales	Atributo no considerado en este año	Atributo no considerado en este año	AIR LIQUIDE MEXICO, S DE RL DE CV,PLANTA DE HIDRÓGENO SMR	COAHUILA	"26°52'44"""	MONCLOVA	"101°25'56"""	Monclova	ALM0501800024	S/N 	 		325120	Quimica	Produccion de gases industriales	258379.6448	2975351.0843
Fabricación de gases industriales	Atributo no considerado en este año	2018	Carretera  a Santa María la Floreña	5K	66650		Fabricación de gases industriales	Atributo no considerado en este año	Atributo no considerado en este año	AIR LIQUIDE MEXICO, S DE RL DE CV,PLANTA PESQUERÍA	NUEVO LEON	"25°44'38"""	PESQUERIA	"99°57'45"""	Pesqueria	ALM1904100002	Km. 15 	 	Interior Centro Industrial Ternium	325120	Quimica	Produccion de gases industriales	403445.0888	2847691.8576
FABRICACIÓN DE OTRAS PARTES PARA VEHÍCULOS AUTOMOTRICES	Atributo no considerado en este año	2018	Avenida MONOZUKURI	9M	38200		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	AISIN AUTOMOTIVE GUANAJUATO S.A. DE C.V.,AAGT	GUANAJUATO	"20°43'58"""	COMONFORT	"100°47'16"""	Comonfort	AAG1100900010	4	 	MARABIS COMONFORT	326192	Automotriz	Produccion de otras auto partes	313845.239	2293607.4904
ENVASADORA DE BEBIDAS CARBONATADAS Y NO CARBONATADAS	Atributo no considerado en este año	2018	Calle MANZANA A	36	74160		Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	AJEMEX, SA DE CV,	PUEBLA	"19°12'54"""	HUEJOTZINGO	"98°24'22"""	Huejotzingo	AJEBT2107411	LOTE 7 	 	VALLE DE SAN MIGUEL	312111	Bebidas y tabaco	Produccion de refrescos	562408.6372	2124735.1761
ELABORACIÓN Y COMERCIALIZACIÓN DE ÁCIDO TEREFTÁLICO PURIFICADO	Atributo no considerado en este año	2018	Boulevard PETROCEL	5H	89603		Fabricación de otros productos químicos básicos inorgánicos	Atributo no considerado en este año	Atributo no considerado en este año	AKRA POLYESTER, S.A. DE C.V.,AKRA POLYESTER, S. A. DE C. V.	TAMAULIPAS	"22°22'46"""	ALTAMIRA	"97°53'34"""	Altamira	APO2800300002	KM. 1 	 	PUERTO INDUSTRIAL DE ALTAMIRA	325180	Quimica	Produccion de acidos organicos	613973.369	2475254.8015
Producción de fibras y filamentos sintéticos y artificiales 	Atributo no considerado en este año	2018	Avenida Adolfo Ruiz Cortines	5S	64299	Privada Privada Roble	Fabricación de fibras químicas	Atributo no considerado en este año	Atributo no considerado en este año	AKRA POLYESTER, S.A. DE C.V.,NO APLICA	NUEVO LEON	"25°42'50"""	MONTERREY	"100°19'56"""	Monterrey	APO5S1903911	Sin Número Sin Número	Sin Número Sin Número		325220	Quimica	Produccion de fibras y filamentos sinteticos y artificiales	366330.1773	2844675.6713
MANUFACTURA DE PIEZAS DE POLIPROPILENO/FIBRA DE VIDRIO	Atributo no considerado en este año	2018	Carretera AUT. PUEBLA-ORIZABA KM 	9M	72990		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	AKSYS DE MEXICO S.A. DE C.V.,	PUEBLA	"19°3'35"""	AMOZOC DE MOTA	"98°4'4"""	Amozoc	AME6E2101511	14.5	 	PARQUE INDUSTRIAL CHACHAPA	326192	Automotriz	Produccion de otras auto partes	598075.0778	2107717.8627
Compra, venta y manufactura de productos químicos	Atributo no considerado en este año	2018	Calle AV. MORELOS	5H	56500	Colonia TECAMACHALCO	Fabricación de otros productos químicos básicos orgánicos	Atributo no considerado en este año	Atributo no considerado en este año	AKZO NOBEL CHEMICALS SA DE CV,	MEXICO	"19°21'10"""	TECAMACHALCO	"98°57'32"""	La Paz	ANC5H1507011	49	 		325190	Quimica	Produccion de acidos organicos	504316.4991	2139869.5227
Fabricación de arneses automotrices	Atributo no considerado en este año	2018	Boulevard Macario Gaxiola	9M	81285		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	ALAMBRADOS Y CIRCUITOS ELÉCTRICOS, S. DE R.L. DE C.V., PLANTA VII	SINALOA	"25°46'28"""	LOS MOCHIS	"108°59'12"""	Ahome	ACE8V2500111	1001 Sur	 	Raúl Romanillo	336320	Automotriz	Produccion de otras auto partes	701885.9474	2852258.2266
FABRICACIÓN, COMPRA VENTA DE MATERIALES PARA CONSTRUCCION	Atributo no considerado en este año	2018	Calle TECAMAZUCHITL	7F	56619	Colonia AMPLIACION SANTA CATARINA	Fabricación de desbastes primarios y ferroaleaciones	Atributo no considerado en este año	Atributo no considerado en este año	ALAMBRES Y REFUERZOS DAC SA DE CV,ALAMBRES Y REFUERZOS DAC	MEXICO	"19°18'55"""	XICO	"98°57'30"""	Valle de Chalco Solidaridad	ARD1512200028	PARCELA 10 	16		331112	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	504368.3443	2135716.1303
IMPRESIÓN Y ELABORACIÓN DE TUBOS DE PLÁSTICO LAMINADO	Atributo no considerado en este año	2018	Calle AV. JURICA	ZA	76220	Colonia PARQUE IND. QUERETARO	Fabricación de otros productos de plástico sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	ALBEA PACKAGING DE MEXICO SA DE CV,AKBEA PACKAGING DE MEXICO SA DE CV	QUERETARO	"20°49'28"""	SANTA ROSA JAUREGUI	"100°26'21"""	Queretaro	BME5E2201411	107	 		326199	Articulos y productos plasticos	Produccion de telas y laminados plasticos	350216.0798	2303391.896
