actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Ensamble de arneses electricos y/o electronicos	Atributo no considerado en este año	2015	Carretera  PRESA LA AMISTAD	91	26220		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	AEES MANUFACTURERA S DE RL DE CV,	COAHUILA	"29°20'36"""	Ciudad Acuña	"100°59'53"""	Acuna	AFM910500221	KM. 5.0		PARQUE INDUSTRIAL AMISTAD	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	306011.4933	3247690.1942
FABRICACION DE AUTOPARTES DE PLASTICO CON Y SIN REFORZAMIENTO	Atributo no considerado en este año	2015	Boulevard CARRETERA A  MATAMOROS ENTRONQUE CON MIELERAS LOTE 11 Y 12	6E	27277		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	AEES MANUFACTURERA S DE RL DE CV,	COAHUILA	"25°31'44"""	Torreón	"103°21'35"""	Torreon	AFM910503511	S/N	S/N	IND. LAS AMERICAS	326192	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	664806.7053	2824533.0378
Manufactura y Ensamble de Arneses y Componentes Electrónicos Automotrices	Atributo no considerado en este año	2015	Calle FRESNEL	91	32470	Colonia PARQUE IND. A.J. BERMUDEZ	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	AEES MANUFACTURERA S DE RL DE CV,	CHIHUAHUA	"31°43'28"""	Juárez	"106°23'45"""	Juarez	AFM910803713	7650			336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	367736.8191	3510750.2213
FABRICACION DE PRODUCTOS BASE ASFALTO	Atributo no considerado en este año	2015	Calle AVE. MANUEL J. CLOUTHIER	6A	32551	Colonia ZARAGOZA	Fabricación de productos de asfalto	Atributo no considerado en este año	Atributo no considerado en este año	ASFALTOS DE LA FRONTERA SA DE CV,ASFALTOS DE LA FRONTERA S.A. DE C.V.	CHIHUAHUA	"31°39'29"""	Juárez	"106°25'21"""	Juarez	AFRLN0803711	280			324120	Petroleo y petroquimica	Produccion de asfalto y sus mezclas para pavimentacion	365112.0592	3503441.3668
Fabricación de otros productos metálicos	Atributo no considerado en este año	2015	Calle HIDALGO	83	26220		Fabricación de tornillos, tuercas, remaches y similares	Atributo no considerado en este año	Atributo no considerado en este año	ALCOA FASTENING SYSTEMS (MEXICO I), S. DE R.L. DE C.V.,	COAHUILA	"29°20'33"""	Ciudad Acuña	"100°59'51"""	Acuna	AFS1I0500211	120		PARQUE INDUSTRIAL AMISTAD	332720	Articulos y productos metalicos	Produccion de tornillos, clavos, tuercas y similares	306042.336	3247604.5485
FABRICACIÓN DE ACEITES Y MANTECAS VEGETALES COMESTIBLES Y SUS DERIVADOS	Atributo no considerado en este año	2015	Avenida VALLARTA	MC	45120	Colonia JUAN MANUEL VALLARTA	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES, GRASAS Y DERIVADOS, S.A. DE C.V.,AGYDSA	JALISCO	"20°40'36"""	Zapopan	"103°24'37"""	Zapopan	AGDMC1412011	5106			311222	Quimica	Fabricacion de aceites y grasas alimenticias	665571.1629	2287179.5248
FABRICACIÓN DE ACEITES COMESTIBLES DE ORIGEN VEGETAL Y PASTAS OLEAGINOSAS	Atributo no considerado en este año	2015	Carretera CALLE GOSA  EL SALTO - LA CAPILLA	MC	45870		Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES GRASAS Y DERIVADOS SA DE CV,AGYDSA  - PLANTA IXTLAHUACÁN	JALISCO	"20°21'34"""	Ixtlahuacán de los Membrillos	"103°11'36"""	Ixtlahuacan de los Membrillos	AGD1404400004	1		Corredor Industrial de El Salto	311222	Quimica	Fabricacion de aceites y grasas alimenticias	688571.7766	2252317.236
Distribuidora de autos y servico de mantenimiento automotriz	Atributo no considerado en este año	2015	Avenida AV. CUITLAHUAC	KE	02830	Barrio SAN BERNABE	Reparación mecánica en general de automóviles y camiones	Atributo no considerado en este año	Atributo no considerado en este año	AUTOMOTRIZ GEISHA, S.A. DE C.V.,GEISHA CUITLAHUAC	DISTRITO FEDERAL	"19°28'7"""	Azcapotzalco	"99°10'24"""	Azcapotzalco	AGEKE0900211	3395			811111	Otros	Reparacion y mantenimiento automotriz	481804.0128	2152709.359
Fabricación de Fungicidas de Cobre	Atributo no considerado en este año	2015	Retorno ALFONSO REYES	5P	31136	Colonia COMPLEJO INDUSTRIAL CHIHUAHUA	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	AGRI ESTRELLA S DE RL DE CV,AGRI-ESTRELLA, S. DE R.L. DE C.V.	CHIHUAHUA	"28°42'56"""	Chihuahua	"106°7'5"""	Chihuahua	AGR5P0801911	331			325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas	390776.4976	3177014.8481
Impresión de empaques flexibles y bolsas de polietileno	Atributo no considerado en este año	2015	Calle Oriente 174	5E	15530	Colonia MOCTEZUMA 2A SECCION	Impresión de formas continuas y otros impresos	Atributo no considerado en este año	Atributo no considerado en este año	ARTES GRÁFICAS UNIDAS, S.A. DE C.V.,	DISTRITO FEDERAL	"19°26'11"""	Venustiano Carranza	"99°5'27"""	Venustiano Carranza	AGU0901700112	473			323119	Otros	Edicion, Encuadernacion y/o impresion	490464.4501	2149119.7177
LAMINACION DE ANGULO, REDONDO Y CUADRADO	Atributo no considerado en este año	2015	Avenida  DE LA CARRETERA	7F	36541	Colonia CIUDAD INDUSTRIAL	Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	ACEROS GUANAJUATO SA DE CV,	GUANAJUATO	"20°38'33"""	Irapuato	"101°17'12"""	Irapuato	AGU7F1101711	3200			331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	261728.9715	2284285.317
Adquisición de materias primas para la producción de acero	Atributo no considerado en este año	2015	Prolongación Benito Juárez	7F	25770	Colonia La Loma	Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	ALTOS HORNOS DE MÉXICO S.A.B. DE C.V.,	COAHUILA	"26°53'7"""	Monclova	"101°25'12"""	Monclova	AHM7F0501811	S/N			331111	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	259607.7595	2976038.4684
SERVICIO DE ADMINISTRACION DE AEROPUERTOS Y HELIPUERTOS	Atributo no considerado en este año	2015	Calle CARRET. PINOTEPA - SALINA CRUZ	L7	70980	Colonia EL ZAPOTE	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE HUATULCO SA DE CV,	OAXACA	"15°46'20"""	Santa María Huatulco	"96°15'43"""	Santa Maria Huatulco	AHUTG2041311	KM 237			488112	Otros	Servicios de administracion de aeropuertos y helipuertos	793346.5123	1745648.304
Fabricación de manijas plásticas cromadas	Atributo no considerado en este año	2015	Avenida AV. PRINCIPAL UNO	6E	45310		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	ALPHA INDUSTRY JALISCO S.A. DE C.V.,	JALISCO	"20°38'4"""	Tala	"103°42'55"""	Tala	AIJ1408300008	7		TALA	326192	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	633849.5738	2282234.7842
FABRICACION DE AUTO PARTES METALICAS	Atributo no considerado en este año	2015	Callejón Prolongacion Calle F	9M	72225		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	AUTOTEK INDUSTRIAL DE MEXICO, S.A. DE C.V.,AUTOTEK MEXICO, S.A. DE C.V.	PUEBLA	"19°4'32"""	Heróica Puebla de Zaragoza	"98°8'59"""	Puebla	AIM210000005	50		PARQUE INDUSTRIAL PUEBLA 2000	336390	Automotriz	Produccion de otras auto partes	589436.655	2109408.3695
Fabricacion de rejillas y ductos metalicos para sistemas de calefaccion	Atributo no considerado en este año	2015	Calle CERRADA CENTINELA	7X	21385		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	AMP INDUSTRIAL MEXICANA, S.A.P.I. DE C.V.,	BAJA CALIFORNIA	"32°36'1"""	Mexicali	"115°25'35"""	Mexicali	AIM7J0200211	1782		CACHANILLA	332999	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos	647664.5478	3608075.1718
Fabricación y ensamble de correderas metálicas para cajones	Atributo no considerado en este año	2015	Calle CIRCUITO NORTE	8A	21395	Colonia PARQUE INDUSTRIAL NELSON	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ACCURIDE INTERNATIONAL S.A. DE C.V.,	BAJA CALIFORNIA	"32°35'8"""	Mexicali	"115°22'42"""	Mexicali	AINNG0200211	6			332810	Quimica	Galvanoplastia	652195.7054	3606523.9715
PREPARACIÓN Y ENVASADO DE PRODUCTOS ALIMENTICIOS	Atributo no considerado en este año	2015	Calle ANDRES FLORES	1Z	26737	Colonia LOS PINOS	Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación	Atributo no considerado en este año	Atributo no considerado en este año	AVOMEX INTERNATIONAL S.A. DE C.V.,	COAHUILA	"27°52'3"""	Sabinas	"101°7'5"""	Sabinas	AIN1Z0502811	S/N			311423	Alimenticio y/o de consumo humano	Preparacion y envasado alimentos	291464.7938	3084357.0867
AFINACION Y REFINACION DE ALAMBRE (ASI COMO SUS ALEACIONES, INCLUYENDO EXTRUSION)	Atributo no considerado en este año	2015	Calle AVENIDA RUIZ CORTINEZ	7L	64400	Colonia ESTRELLA	Fabricación de alambre, productos de alambre y resortes	Atributo no considerado en este año	Atributo no considerado en este año	ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA RUIZ CORTINES	NUEVO LEON	"25°42'16"""	Monterrey	"100°19'49"""	Monterrey	AIN7N1903911	1855 PTE.	S/N		332610	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos	366503.1848	2843656.5775
FABRICACION DE AISLAMIENTO A BASE DE PERLITA EXPANDIDA	Atributo no considerado en este año	2015	Calle Heroes	72	88287	Ciudad ELECTRICISTAS	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	AISTERMI SA DE CV,AISTERMI S.A DE C.V.	TAMAULIPAS	"27°27'24"""	Nuevo Laredo	"99°31'10"""	Nuevo Laredo	AIS2802702755	4802			327999	Vidrio	Produccion de otros articulos de vidrio o cristal	448648.2877	3037144.5896
PRODUCCIÓN DE GRASAS, ACEITES COMESTIBLES Y JABONES	Atributo no considerado en este año	2015	Avenida Talisman	MC	07470	Ciudad AMPLIACION SAN JUAN DE ARAGON	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	ACEITES Y JABONES, S.A. DE C.V.,	DISTRITO FEDERAL	"19°30'39"""	Gustavo A. Madero	"99°6'44"""	Gustavo A. Madero	AJA0900500338	284			311222	Quimica	Fabricacion de aceites y grasas alimenticias	488197.6751	2157374.2885
MANUFACTURA	Atributo no considerado en este año	2015	Avenida VALLE DEL CEDRO	91	32574		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	ADEMCO DE JUAREZ, S. DE R.L. DE C.V.,ADEMO DE JUAREZ	CHIHUAHUA	"31°37'43"""	Juárez	"106°23'13"""	Juarez	AJU0803700383	1681		INTERMEX	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	368449.7217	3500107.474
Diseño, manufactura, ensamble y reparación de productos eléctricos y electrónicos para alarmas	Atributo no considerado en este año	2015	Calle AV. ROSA MARIA Y FUENTES	91	32320		Fabricación de otros equipos de comunicación	Atributo no considerado en este año	Atributo no considerado en este año	ADEMCO DE JUAREZ, S. DE R.L. DE C.V.,	CHIHUAHUA	"31°21'1"""	Juárez	"106°22'21"""	Juarez	AJU9M0803711	7151		P.I. LOS FUENTES	334290	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	369442.9436	3469241.9638
FUNDICION Y MOLDEO DE PIEZAS DE ALUMINIO	Atributo no considerado en este año	2015	Calle LAGUNA DE MAYRAN	ND	25240	Colonia LA SALLE	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	ALCAST, S.A. DE C.V.,	COAHUILA	"25°27'11"""	Saltillo	"100°59'40"""	Saltillo	ALC0503003018	125	SN		331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	299437.4156	2816625.3125
Fabricación de gases industriales	Atributo no considerado en este año	2015	Calle Estándar 1	5K	25790	Colonia Obrera Norte	Fabricación de gases industriales	Atributo no considerado en este año	Atributo no considerado en este año	AIR LIQUIDE MEXICO, S DE RL DE CV,PLANTA DE HIDRÓGENO SMR	COAHUILA	"26°52'44"""	Monclova	"101°25'56"""	Monclova	ALM0501800024	S/N			325120	Quimica	Produccion de gases industriales	258379.6448	2975351.0843
ELABORACION DE PRODUCTOS FARMACEUTICOS PARA CONSUMO HUMANO Y DE CUIDADO PERSONAL	Atributo no considerado en este año	2015	Avenida Division del Norte	5T	04380	Colonia PUEBLO LA CANDELARIA	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	ARMSTRONG LABORATORIOS DE MÉXICO S.A. DE C.V.,ARMSTRONG LABORATORIOS DE MÉXICO, S.A. DE C.V.	DISTRITO FEDERAL	"19°19'48"""	Coyoacán	"99°8'38"""	Coyoacan	ALM0900300231	3311			325412	Quimica	Produccion de farmaceuticos y medicamentos	484872.0989	2137373.1314
FABRICACIÓN DE OTROS PRODUCTOS A BASE DE MINERALES NO METÁLICOS	Atributo no considerado en este año	2015	Calle JOSE ANTONIO TORRES	1L	45765	Colonia ZACOALCO DE TORRES CENTRO	Fabricación de otros productos a base de minerales no metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ALMERIA, S.A. DE C.V.,ALMERIA	JALISCO	"20°18'45"""	Zacoalco de Torres	"103°36'45"""	Zacoalco de Torres	ALM1L1411911	400			327999	Metalurgica (incluye la siderurgica)	Extraccion y/o beneficio de minerales no metalicos	644860.5876	2246675.9312
Fabricación de gases industriales	Atributo no considerado en este año	2015	Carretera  a Santa María la Floreña	5K	66650		Fabricación de gases industriales	Atributo no considerado en este año	Atributo no considerado en este año	AIR LIQUIDE MEXICO, S DE RL DE CV,PLANTA PESQUERÍA	NUEVO LEON	"25°44'38"""	Pesquería	"99°57'45"""	Pesqueria	ALM1904100002	Km. 15		Interior Centro Industrial Ternium	325120	Quimica	Produccion de gases industriales	403445.0888	2847691.8576
Fabricación de productos farmacéuticos y medicamentos.	Atributo no considerado en este año	2015	Calle CALZ. DE TLALPAN	5T	04980	Colonia EXHACIENDA COAPA	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	ABBOTT LABORATORIES DE MEXICO SA DE CV,	DISTRITO FEDERAL	"19°18'36"""	Coyoacán	"99°8'27"""	Coyoacan	ALM5T0900322	3092			325412	Quimica	Produccion de farmaceuticos y medicamentos	485194.7271	2135161.8895
Fundición de aluminio	Atributo no considerado en este año	2015	Carretera PANAMERICANA SUR KM 74	ND	20290	Colonia PARQUE INDUSTRIAL ALTEC	Industria básica del aluminio	Atributo no considerado en este año	Atributo no considerado en este año	ALULIQ S. DE R.L. DE C.V.,ALULIQ	AGUASCALIENTES	"21°47'44"""	Aguascalientes	"102°16'48"""	Aguascalientes	ALU0100100034	M-3	L-5		331310	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	781218.4873	2412685.5378
PRESTACION DE SERVICIOS AEROPORTUARIOS	Atributo no considerado en este año	2015	Calle CARRETERA INTERNACIONAL AK SUR	L7	82269	Colonia MAZATLAN (GRAL. RAFAEL BUELNA)	Administración de aeropuertos y helipuertos	Atributo no considerado en este año	Atributo no considerado en este año	AEROPUERTO DE MAZATLAN, S.A. DE C.V.,	SINALOA	"23°9'59"""	Mazatlán	"106°16'14"""	Mazatlan	AMARP2501211	S/N			488112	Otros	Servicios de administracion de aeropuertos y helipuertos	369930.5356	2562509.1297
FABRICACIÓN DE PARTES PARA EL SISTEMA DE FRENOS AUTOMOTRIZ	Atributo no considerado en este año	2015	Calle SUR 4	9L	43800		Fabricación de partes de sistemas de frenos para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	AUTO MANUFACTURAS BRAKE S.A. DE C.V.,AUTO MANUFACTURAS BRAKE S.A. DE C.V.	HIDALGO	"19°49'30"""	Tizayuca	"98°58'26"""	Tizayuca	AMBLM1306911	MANZANA IV LOTE 11		PARQUE INDUSTRIAL TIZAYUCA	336340	Automotriz	Produccion de partes para el sistema de frenos automotriz	502730.1223	2192145.8109
FABRICACION Y REPARACION DE TURBIMAS DE VAPOR Y GENERADORES	Atributo no considerado en este año	2015	Calle EJE ORIENTE PONIENTE	LK	58200	Colonia CIUDAD INDUSTRIAL	Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	ALSTOM MEXICANA S.A. DE C.V.,	MICHOACAN	"19°43'21"""	Morelia	"101°8'48"""	Morelia	AMELK1605311	3			335312	Metalurgica (incluye la siderurgica)	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales	275001.9958	2182210.1241
TRATAMIENTO DE RESIDUOS BIOLOGICO INFECCIOSOS	Atributo no considerado en este año	2015	Carretera  A LOS PINOS	LT	25902		Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	AMEQ DE MEXICO, S.A. DE C.V.,	COAHUILA	"25°32'11"""	Ramos Arizpe	"100°57'53"""	Ramos Arizpe	AMELT0502711	KM. 2 INT	S/N	LA ESMERALDA	562111	Tratamiento de residuos peligrosos	Tratamiento de residuos biologico-infecciosos	302568.3597	2825821.6177
ELABORACION DEGRASAS Y ACEITES  VEGETALES COMESTIBLES	Atributo no considerado en este año	2015	Avenida AV. HEROES DE NOCUPETARO	MC	58130	Colonia INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	AAK MEXICO SA DE CV,AAK MÉXICO	MICHOACAN	"19°42'25"""	Morelia	"101°11'57"""	Morelia	AMEMC1605311	1022			311222	Quimica	Fabricacion de aceites y grasas alimenticias	269485.8945	2180573.9381
Fabricación de tela automotriz	Atributo no considerado en este año	2015	Ninguno	3I	74169		Fabricación de telas anchas de tejido de trama	Atributo no considerado en este año	Atributo no considerado en este año	AUNDE MEXICO SA DE CV,AUNDE MÉXICO S.A. DE C.V.	PUEBLA	"19°13'40"""	Santa Ana Xalmimilulco	"98°24'49"""	Huejotzingo	AMEMV2107411	LOTE 1 MZ. C		San Miguel	313210	Textiles, fibras e hilos	Fabricacion de telas y sus productos	561618.6547	2126142.1188
FUNDICIÓN Y/O REFINACIÓN DE METALES NO FERROSOS	Atributo no considerado en este año	2015	Calle INDUSTRIA  AUTOMOTRIZ	7L	98601		Fundición y refinación de otros metales no ferrosos	Atributo no considerado en este año	Atributo no considerado en este año	AHRESTY MEXICANA SA DE CV,	ZACATECAS	"22°44'2"""	La Zacatecana	"102°29'15"""	Guadalupe	AMEND3201711	20 NA	NA NA	ZONA INDUSTRIAL LA ZACATECANA	331419	Metalurgica (incluye la siderurgica)	Afinacion y refinacion de otros metales no ferrosos	758028.799	2516273.615
