anio	cas	em_agua	em_aire	em_suelo	estado	gruposustancia	municipio	nombre	nra	sector	sustancia	tr_alcantarillado	tr_coprocesamiento	tr_dispfinal	tr_incineracion	tr_otros	tr_reciclado	tr_reutilizacion	tr_tratamiento	unidad
2012	74-82-8		2.882		CHIAPAS	Gases de Efecto Invernadero	Reforma	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN CACTUS IV	PEP100707416	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		49.69		CHIAPAS	Gases de Efecto Invernadero	Ostuacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN SITIO GRANDE	PEP100707417	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		1.22		CHIAPAS	Gases de Efecto Invernadero	Ostuacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN SITIO GRANDE	PEP100707417	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		2566.06		CHIAPAS	Gases de Efecto Invernadero	Reforma	PEMEX EXPLORACIÓN Y PRODUCCIÓN CENTRAL DE ALMACENAMIENTO Y BOMBEO CACTUS	PEP100707419	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	57-12-5				NUEVO LEON	Otros	Gral. Bravo	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP101902014	Otros	Cianuro inorgánico/orgánico	0.0066565188								kg/año
2012	S/C1				NUEVO LEON	Metales	Gral. Bravo	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP101902014	Otros	Arsénico (compuestos)	0.00066565188								kg/año
2012	S/C2				NUEVO LEON	Metales	Gral. Bravo	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP101902014	Otros	Cadmio (compuestos)	0.033282594								kg/año
2012	S/C3				NUEVO LEON	Metales	Gral. Bravo	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP101902014	Otros	Cromo (compuestos)	0.0066565188								kg/año
2012	S/C4				NUEVO LEON	Metales	Gral. Bravo	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP101902014	Otros	Mercurio (compuestos)	0.000266260752								kg/año
2012	S/C5				NUEVO LEON	Metales	Gral. Bravo	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP101902014	Otros	Níquel (compuestos)	0.000266260752								kg/año
2012	S/C6				NUEVO LEON	Metales	Gral. Bravo	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP101902014	Otros	Plomo (compuestos)	0.066565188								kg/año
2012	74-82-8		1.692		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN CINCO PRESIDENTES NO.1	PEP102700219	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		14752.226		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN SÁNCHEZ MAGALLANES NO. 7	PEP10270021C	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		30.846		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN SÁNCHEZ MAGALLANES NO. 7	PEP10270021C	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		443.061006307		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACION Y PRODUCCION BATERIA DE SEPARACION SANTUARIO	PEP10270021E	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		7507.04948		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACION Y PRODUCCION BATERIA DE SEPARACION MODULAR MORA	PEP10270021G	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		78.392805752		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACION Y PRODUCCION BATERIA DE SEPARACION MODULAR MORA	PEP10270021G	Petroleo y petroquimica	Metano									ton/año
2012	74-82-8		0.198		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACIÓN Y PRODCUCCIÓN PLANTA DE INYECCIÓN DE AGUA CINCO PRESIDENTES	PEP1027002ÁC	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		861.5057		TABASCO	Gases de Efecto Invernadero	Centla	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN PIJIJE	PEP102700312	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		219.1377415		TABASCO	Gases de Efecto Invernadero	Centro	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN SAMARIA III	PEP102700411	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		11242.6145129		TABASCO	Gases de Efecto Invernadero	Comalcalco	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN CASTARRICAL	PEP102700521	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		0.971908872		TABASCO	Gases de Efecto Invernadero	Comalcalco	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN CASTARRICAL	PEP102700521	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		7176.859		TABASCO	Gases de Efecto Invernadero	Comalcalco	PEMEX EXPLORACION Y PRODUCCION ESTACION DE COMPRESION EL GOLPE	PEP102700522	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		11316.09404		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACION Y PRODUCCION ESTACIÓN DE COMPRESIÓN CÁRDENAS NORTE	PEP102700524	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		1.089119353		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACION Y PRODUCCION ESTACIÓN DE COMPRESIÓN CÁRDENAS NORTE	PEP102700524	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		350.2089736		TABASCO	Gases de Efecto Invernadero	Comalcalco	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TUPILCO 1	PEP102700525	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		1.910230765		TABASCO	Gases de Efecto Invernadero	Comalcalco	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TUPILCO 1	PEP102700525	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		54.11993837		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACION Y PRODUCCION BATERIA DE SEPARACION CÁRDENAS NORTE	PEP102700526	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		0.020711898		TABASCO	Gases de Efecto Invernadero	Cardenas	PEMEX EXPLORACION Y PRODUCCION BATERIA DE SEPARACION CÁRDENAS NORTE	PEP102700526	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		32.82620467		TABASCO	Gases de Efecto Invernadero	Comalcalco	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN CASTARRICAL	PEP102700527	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		1.78331		TABASCO	Gases de Efecto Invernadero	Comalcalco	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN CASTARRICAL	PEP102700527	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		8767.563684		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA 114	PEP102700610	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		90.411972566		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA 114	PEP102700610	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		101701.0372		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN BELLOTA	PEP102700611	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		8.155578535		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN BELLOTA	PEP102700611	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		339062.888		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN SAMARIA II	PEP102700612	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		14.826		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN PLANTA DESHIDRATADORA SAMARIA II	PEP102700613	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		2680.0		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCION BATERÍA DE SEPARACIÓN SAMARIA II	PEP102700614	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		285748.11		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESORAS CUNDUACÁN	PEP102700615	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		2651.77		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN IRIDE	PEP102700617	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		1120.926065852		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	57-12-5	10.95			TABASCO	Otros	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Cianuro inorgánico/orgánico									kg/año
2012	7439-97-6	0.0365			TABASCO	Metales	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Mercurio									kg/año
2012	7440-38-2	0.73			TABASCO	Metales	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Arsénico									kg/año
2012	7440-43-9	0.73			TABASCO	Metales	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Cadmio									kg/año
2012	74-82-8		2.601754565		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Metano									ton/año
2012	S/C1	0.73			TABASCO	Metales	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Arsénico (compuestos)									kg/año
2012	S/C2	0.73			TABASCO	Metales	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Cadmio (compuestos)									kg/año
2012	S/C3	2.7375			TABASCO	Metales	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Cromo (compuestos)									kg/año
2012	S/C4	0.0365			TABASCO	Metales	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Mercurio (compuestos)									kg/año
2012	S/C5	14.6			TABASCO	Metales	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Níquel (compuestos)									kg/año
2012	S/C6	3.65			TABASCO	Metales	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN BELLOTA	PEP102700618	Petroleo y petroquimica	Plomo (compuestos)									kg/año
2012	124-38-9		2180.91		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN CUNDUACÁN	PEP10270061B	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		0.88		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN CUNDUACÁN	PEP10270061B	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		3.103		TABASCO	Gases de Efecto Invernadero	Cunduacan	PEMEX EXPLORACIÓN Y PRODUCCIÓN CENTRAL DE ALMACENAMIENTO Y BOMBEO CUNDUACÁN	PEP10270061C	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		1.605478459		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN PAREDON	PEP102700810	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		1451.796		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN OTATES	PEP102700817	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	7440-38-2	0.0012975			TABASCO	Metales	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN OTATES	PEP102700817	Petroleo y petroquimica	Arsénico									kg/año
2012	74-82-8		19.137		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN OTATES	PEP102700817	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		849.589744616		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN JUJO	PEP102700819	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		0.338299256		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN JUJO	PEP102700819	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		62534.81817		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN TECOMINOACÁN	PEP10270082A	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		4.889085784		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN TECOMINOACÁN	PEP10270082A	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		106985.0165		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN PAREDON	PEP10270082B	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		37.60700693		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN PAREDON	PEP10270082B	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		126445.462		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRENSION JUJO	PEP10270082C	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		9.885736119		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRENSION JUJO	PEP10270082C	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		9137.495		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN OGARRIO NO. 5	PEP10270082F	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		3241.352		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN OTATES	PEP10270082I	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		36.834		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN OTATES	PEP10270082I	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		841.163048072		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TECOMINOACAN	PEP10270082M	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	57-12-5	22.416			TABASCO	Otros	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TECOMINOACAN	PEP10270082M	Petroleo y petroquimica	Cianuro inorgánico/orgánico									kg/año
2012	74-82-8		0.338299256		TABASCO	Gases de Efecto Invernadero	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TECOMINOACAN	PEP10270082M	Petroleo y petroquimica	Metano									ton/año
2012	S/C1	2.9888			TABASCO	Metales	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TECOMINOACAN	PEP10270082M	Petroleo y petroquimica	Arsénico (compuestos)									kg/año
2012	S/C2	2.9888			TABASCO	Metales	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TECOMINOACAN	PEP10270082M	Petroleo y petroquimica	Cadmio (compuestos)									kg/año
2012	S/C3	11.208			TABASCO	Metales	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TECOMINOACAN	PEP10270082M	Petroleo y petroquimica	Cromo (compuestos)									kg/año
2012	S/C4	0.14944			TABASCO	Metales	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TECOMINOACAN	PEP10270082M	Petroleo y petroquimica	Mercurio (compuestos)									kg/año
2012	S/C5	29.888			TABASCO	Metales	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TECOMINOACAN	PEP10270082M	Petroleo y petroquimica	Níquel (compuestos)									kg/año
2012	S/C6	7.472			TABASCO	Metales	Huimanguillo	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERIA DE SEPARACIÓN TECOMINOACAN	PEP10270082M	Petroleo y petroquimica	Plomo (compuestos)									kg/año
2012	124-38-9		8570.3703		TABASCO	Gases de Efecto Invernadero	Jalapa	PEMEX EXPLARACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN AGAVE	PEP102700919	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		6.6135		TABASCO	Gases de Efecto Invernadero	Jalapa	PEMEX EXPLARACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN AGAVE	PEP102700919	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		1141.8303		TABASCO	Gases de Efecto Invernadero	Jalapa	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN AGAVE	PEP10270091A	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		15.049		TABASCO	Gases de Efecto Invernadero	Jalapa	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN AGAVE	PEP10270091A	Petroleo y petroquimica	Metano									ton/año
2012	124-38-9		2176.62		TABASCO	Gases de Efecto Invernadero	Jalpa de Mendez	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN OXIACAQUE	PEP102701011	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		134.95193		TABASCO	Gases de Efecto Invernadero	Macuspana	PEMEX EXPLORACIÓN Y PRODUCCIÓN BATERÍA DE SEPARACIÓN VERNET	PEP10270121C	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	124-38-9		63584.178		TABASCO	Gases de Efecto Invernadero	Macuspana	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN JOSÉ COLOMO	PEP10270121D	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	74-82-8		5.0072		TABASCO	Gases de Efecto Invernadero	Macuspana	PEMEX EXPLORACIÓN Y PRODUCCIÓN ESTACIÓN DE COMPRESIÓN JOSÉ COLOMO	PEP10270121D	Petroleo y petroquimica	Metano									ton/año
2012	107-02-8		2806.004871		TABASCO	Otros	Paraiso	PEMEX EXPLORACION Y PRODUCCION TERMINAL MARITIMA DOS BOCAS	PEP102701414	Petroleo y petroquimica	Acroleina									kg/año
2012	124-38-9		324279.372		TABASCO	Gases de Efecto Invernadero	Paraiso	PEMEX EXPLORACION Y PRODUCCION TERMINAL MARITIMA DOS BOCAS	PEP102701414	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	50-00-0		29648.92		TABASCO	Otros	Paraiso	PEMEX EXPLORACION Y PRODUCCION TERMINAL MARITIMA DOS BOCAS	PEP102701414	Petroleo y petroquimica	Formaldehido									kg/año
2012	7440-43-9	373.0			TABASCO	Metales	Paraiso	PEMEX EXPLORACION Y PRODUCCION TERMINAL MARITIMA DOS BOCAS	PEP102701414	Petroleo y petroquimica	Cadmio									kg/año
2012	74-82-8		4270.825		TABASCO	Gases de Efecto Invernadero	Paraiso	PEMEX EXPLORACION Y PRODUCCION TERMINAL MARITIMA DOS BOCAS	PEP102701414	Petroleo y petroquimica	Metano									ton/año
2012	75-07-0		4601.725959		TABASCO	Otros	Paraiso	PEMEX EXPLORACION Y PRODUCCION TERMINAL MARITIMA DOS BOCAS	PEP102701414	Petroleo y petroquimica	Acetaldehido									kg/año
2012	S/C3	429.0			TABASCO	Metales	Paraiso	PEMEX EXPLORACION Y PRODUCCION TERMINAL MARITIMA DOS BOCAS	PEP102701414	Petroleo y petroquimica	Cromo (compuestos)									kg/año
2012	S/C5	3546.0			TABASCO	Metales	Paraiso	PEMEX EXPLORACION Y PRODUCCION TERMINAL MARITIMA DOS BOCAS	PEP102701414	Petroleo y petroquimica	Níquel (compuestos)									kg/año
2012	124-38-9		59406.92856		TAMAULIPAS	Gases de Efecto Invernadero	Altamira	PEP. Sub. Region Norte. Activo Int. Poza Rica Alt  A. Alt Sis.Tamps Consti Barco	PEP102800311	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	57-12-5				TAMAULIPAS	Otros	Reynosa	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP102800313	Otros	Cianuro inorgánico/orgánico	0.0041554								kg/año
2012	S/C1				TAMAULIPAS	Metales	Reynosa	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP102800313	Otros	Arsénico (compuestos)	0.0062331								kg/año
2012	S/C2				TAMAULIPAS	Metales	Reynosa	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP102800313	Otros	Cadmio (compuestos)	0.0020777								kg/año
2012	S/C3				TAMAULIPAS	Metales	Reynosa	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP102800313	Otros	Cromo (compuestos)	0.0020777								kg/año
2012	S/C4				TAMAULIPAS	Metales	Reynosa	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP102800313	Otros	Mercurio (compuestos)	0.00103885								kg/año
2012	S/C5				TAMAULIPAS	Metales	Reynosa	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP102800313	Otros	Níquel (compuestos)	0.0020777								kg/año
2012	S/C6				TAMAULIPAS	Metales	Reynosa	UNIDAD DE PERFORACION Y MANTENIMIENTO DE POZOS DE REYNOSA	PEP102800313	Otros	Plomo (compuestos)	0.020777								kg/año
2012	124-38-9		35.6063		TAMAULIPAS	Gases de Efecto Invernadero	Altamira	PEP REG. NTE. AIPRA  A.A.  SISTEMA ARENQUE	PEP102800911	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	10102-44-0		1022460.0		TAMAULIPAS	Otros	Reynosa	PEMEX EXPLORACION Y PRODUCCION R.N. ACTIVO INTEGRAL BURGOS  SISTEMA CUITLAHUAC	PEP102803211	Petroleo y petroquimica	Bióxido de nitrógeno									kg/año
2012	124-38-9		47073.19		TAMAULIPAS	Gases de Efecto Invernadero	Reynosa	PEMEX EXPLORACION Y PRODUCCION R.N. ACTIVO INTEGRAL BURGOS  SISTEMA CUITLAHUAC	PEP102803211	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	10102-44-0		2796820.0		TAMAULIPAS	Otros	Reynosa	PEMEX EXPLORACION Y PRODUCCION ACTIVO INTEGRAL BURGOS SISTEMA ARCABUZ CULEBRA	PEP102803218	Petroleo y petroquimica	Bióxido de nitrógeno									kg/año
2012	124-38-9		137917.32		TAMAULIPAS	Gases de Efecto Invernadero	Reynosa	PEMEX EXPLORACION Y PRODUCCION ACTIVO INTEGRAL BURGOS SISTEMA ARCABUZ CULEBRA	PEP102803218	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	10102-44-0		868370.0		TAMAULIPAS	Otros	Reynosa	PEMEX EXPLORACION Y PRODUCCION ACTIVO INTEGRAL BURGOS SISTEMA LAREDO	PEP10280321J	Petroleo y petroquimica	Bióxido de nitrógeno									kg/año
2012	124-38-9		42124.98		TAMAULIPAS	Gases de Efecto Invernadero	Reynosa	PEMEX EXPLORACION Y PRODUCCION ACTIVO INTEGRAL BURGOS SISTEMA LAREDO	PEP10280321J	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	10102-44-0		697960.0		TAMAULIPAS	Otros	Reynosa	PEMEX EXPLORACION Y PRODUCCION ACTIVO INTEGRAL BURGOS  SISTEMA PEÑA BLANCA	PEP10280321K	Petroleo y petroquimica	Bióxido de nitrógeno									kg/año
2012	124-38-9		65366.14		TAMAULIPAS	Gases de Efecto Invernadero	Reynosa	PEMEX EXPLORACION Y PRODUCCION ACTIVO INTEGRAL BURGOS  SISTEMA PEÑA BLANCA	PEP10280321K	Petroleo y petroquimica	Bióxido de carbono									ton/año
2012	10102-44-0		1501780.0		TAMAULIPAS	Otros	Reynosa	PEMEX EXPLORACION Y PRODUCCION ACTIVO INTEGRAL BURGOS SISTEMA CUERVITO	PEP10280321L	Petroleo y petroquimica	Bióxido de nitrógeno									kg/año
2012	124-38-9		73275.47		TAMAULIPAS	Gases de Efecto Invernadero	Reynosa	PEMEX EXPLORACION Y PRODUCCION ACTIVO INTEGRAL BURGOS SISTEMA CUERVITO	PEP10280321L	Petroleo y petroquimica	Bióxido de carbono									ton/año
