nra,estado,municipio
NCI9M2201411,QUERETARO,Queretaro
NCI9M2201411,Querétaro,Querétaro
NCM1103700010,Guanajuato,Silao de la Victoria
NCM9M1901211,NUEVO LEON,Cienega de Flores
NCM9M1901211,Nuevo León,Ciénega de Flores
NCO2W1000711,DURANGO,Gomez Palacio
NCO2W1000711,Durango,Gómez Palacio
NCO522604311,SONORA,Nogales
NCO7N0900211,DISTRITO FEDERAL,Azcapotzalco
NCO7N0900221,Ciudad de México,Azcapotzalco
NCO7N0900221,DISTRITO FEDERAL,Azcapotzalco
NCO7N1104411,GUANAJUATO,Villagran
NCO7N1104411,Guanajuato,Villagrán
NCO7N1510611,MEXICO,Toluca
NCO7P2402811,SAN LUIS POTOSI,San Luis Potosi
NCO7P2402811,San Luis Potosí,San Luis Potosí
NCOEA1510611,MEXICO,Toluca
NCS0400300017,CAMPECHE,Carmen
NCS0400300018,CAMPECHE,Carmen
NCS0400300019,CAMPECHE,Carmen
NCS0400300020,CAMPECHE,Carmen
NCS0400300021,CAMPECHE,Carmen
NCS0400300022,CAMPECHE,Carmen
NCS0400300023,CAMPECHE,Carmen
NCS0400300062,CAMPECHE,Carmen
NCS100400311,CAMPECHE,Carmen
NCS100400311,VERACRUZ,Tuxpam
NCSMG3018911,CAMPECHE,Carmen
NCT9M0803711,CHIHUAHUA,Juarez
NDCKE0400311,CAMPECHE,Carmen
NELLJ0900511,DISTRITO FEDERAL,Gustavo A. Madero
NELLY0200411,BAJA CALIFORNIA,Tijuana
NEM1901800020,NUEVO LEON,Garcia
NEM1901800020,Nuevo León,García
NEM1901800152,NUEVO LEON,Garcia
NEM1901800152,Nuevo León,García
NEM1901800155,NUEVO LEON,Garcia
NEM1901800155,Nuevo León,García
NEM9M0501011,COAHUILA,Frontera
NEM9M0501011,Coahuila de Zaragoza,Frontera
NEM9M0502711,COAHUILA,Ramos Arizpe
NEM9M0502711,Coahuila de Zaragoza,Ramos Arizpe
NEM9M1901811,NUEVO LEON,Garcia
NEN0200500039,BAJA CALIFORNIA,Playas de Rosarito
NEO5T0900211,Ciudad de México,Azcapotzalco
NEO5T0900211,DISTRITO FEDERAL,Azcapotzalco
NEO5T1503311,MEXICO,Ecatepec de Morelos
NEO5T1503311,México,Ecatepec de Morelos
NEULT1505111,MEXICO,Lerma
NEULX2800311,TAMAULIPAS,Altamira
NFA5T0900311,DISTRITO FEDERAL,Coyoacan
NFN621510911,MEXICO,Tultitlan
NFN6Z1510911,MEXICO,Tultitlan
NFO1P0803711,CHIHUAHUA,Juarez
NGM910900211,DISTRITO FEDERAL,Azcapotzalco
NHB0300800299,BAJA CALIFORNIA SUR,Los Cabos
NHB2300500613,QUINTANA ROO,Benito Juarez
NHB2300500614,QUINTANA ROO,Benito Juarez
NHBAY1802011,NAYARIT,Bahia de Banderas
NHBAY1802011,Nayarit,Bahía de Banderas
NHBUB0300811,BAJA CALIFORNIA SUR,Los Cabos
NHE7X1904611,NUEVO LEON,San Nicolas de los Garza
NHE8L1403911,JALISCO,Guadalajara
NHI3I2804121,TAMAULIPAS,Victoria
NHI3I2804121,Tamaulipas,Victoria
NHN6D0900211,DISTRITO FEDERAL,Azcapotzalco
NHU5R2800311,TAMAULIPAS,Altamira
NHU5R2800311,Tamaulipas,Altamira
NIC8A1510411,MEXICO,Tlalnepantla de Baz
NIC8A1510411,México,Tlalnepantla de Baz
NIG1R2500611,SINALOA,Culiacan
NIM6E2604311,SONORA,Nogales
NIN0200400417,BAJA CALIFORNIA,Tijuana
NIN4E0400311,CAMPECHE,Carmen
NIN5T0900311,DISTRITO FEDERAL,Coyoacan
NIN6K0200311,BAJA CALIFORNIA,Tecate
NIT5N3004811,VERACRUZ,Cosoleacaque
NIT7T3012311,VERACRUZ,Panuco
NJHKE0400311,CAMPECHE,Carmen
NJSKE0400311,CAMPECHE,Carmen
NKG1412000225,JALISCO,Zapopan
NKG1F1412011,JALISCO,Zapopan
NLA1412000608,JALISCO,Zapopan
NLA1412001209,JALISCO,Zapopan
NLA1412001209,Jalisco,Zapopan
NLI5T0900711,DISTRITO FEDERAL,Iztapalapa
NLI5T0901411,DISTRITO FEDERAL,Benito Juarez
NLIRP0901411,DISTRITO FEDERAL,Benito Juarez
NLJ0400300028,CAMPECHE,Carmen
NLJ0400300029,CAMPECHE,Carmen
NLJ0400300030,CAMPECHE,Carmen
NLJK90400311,CAMPECHE,Carmen
NLUTM0900711,Ciudad de México,Iztapalapa
NLUTM0900711,DISTRITO FEDERAL,Iztapalapa
NM16E1904811,NUEVO LEON,Apodaca
NMA0803701074,CHIHUAHUA,Juarez
NMA0803701074,Chihuahua,Juárez
NMA910803711,CHIHUAHUA,Juarez
NMA910803711,Chihuahua,Juárez
NMA9M2201111,QUERETARO,El Marques
NMC360803711,CHIHUAHUA,Juarez
NME0100100048,AGUASCALIENTES,Aguascalientes
NME0100100048,Aguascalientes,Aguascalientes
NME0502700233,Coahuila de Zaragoza,Ramos Arizpe
NME1103200030,GUANAJUATO,San Jose Iturbide
NME1406300025,JALISCO,Ocotlan
NME1406300025,Jalisco,Ocotlán
NME1505100100,MEXICO,Lerma
NME1505100100,México,Lerma
NME1S0702711,CHIAPAS,Chiapa de Corzo
NME1S0702711,Chiapas,Chiapa de Corzo
NME1S1405311,JALISCO,Lagos de Moreno
NME1S2201411,QUERETARO,Queretaro
NME1S2201411,Querétaro,Querétaro
NME1S3003812,VERACRUZ,Coatepec
NME1S3003812,Veracruz de Ignacio de la Llave,Coatepec
NME1T1405311,JALISCO,Lagos de Moreno
NME1Z2201411,QUERETARO,Queretaro
NME1Z2201411,Querétaro,Querétaro
NME2I1510611,MEXICO,Toluca
NME2I1510611,México,Toluca
NME3007700003,VERACRUZ,Isla
NME3007700003,Veracruz de Ignacio de la Llave,Isla
NME3019300478,VERACRUZ,Veracruz
NME3019300478,Veracruz de Ignacio de la Llave,Veracruz
NME5I1403911,JALISCO,Guadalajara
NME5N0501811,COAHUILA,Monclova
NME5S1901911,NUEVO LEON,San Pedro Garza Garcia
NME7T1505111,MEXICO,Lerma
NME8J0502711,COAHUILA,Ramos Arizpe
NME8J0502711,Coahuila de Zaragoza,Ramos Arizpe
NME910200411,BAJA CALIFORNIA,Tijuana
NME912803211,TAMAULIPAS,Reynosa
NME912803212,TAMAULIPAS,Reynosa
NME961701111,MORELOS,Jiutepec
NME9G0100111,AGUASCALIENTES,Aguascalientes
NME9G0100111,Aguascalientes,Aguascalientes
NME9G1701111,MORELOS,Jiutepec
NME9G1701111,Morelos,Jiutepec
NME9K1510911,MEXICO,Tultitlan
NMEAE2601311,SONORA,Banamichi
NMEAE2601311,SONORA,Hermosillo
NMEAE2601311,Sonora,Hermosillo
NMEEA1403911,JALISCO,Guadalajara
NMEEA1406311,JALISCO,Ocotlan
NMEMB1505111,MEXICO,Lerma
NMEML1406311,JALISCO,Ocotlan
NMEML1406311,Jalisco,Ocotlán
NMEML2903311,TLAXCALA,Tlaxcala
NMEND0901211,DISTRITO FEDERAL,Tlalpan
NMH1306900014,HIDALGO,Tizayuca
NMH1306900014,Hidalgo,Tizayuca
NMH5N1306911,HIDALGO,Tizayuca
NMH5N1306911,Hidalgo,Tizayuca
NMI5I1306911,HIDALGO,Tizayuca
NMI5N1306911,HIDALGO,Tizayuca
NMI6E1900611,NUEVO LEON,Santa Catarina
NMLRP0400311,CAMPECHE,Carmen
NMM2402800224,SAN LUIS POTOSI,San Luis Potosi
NMM2402800224,San Luis Potosí,San Luis Potosí
NMM912803211,TAMAULIPAS,Reynosa
NMM912803211,Tamaulipas,Reynosa
NMM9M2201411,QUERETARO,Queretaro
NMM9M2201411,Querétaro,Querétaro
NMO6E1904811,NUEVO LEON,Santa Catarina
NMP0500400290,Coahuila de Zaragoza,Arteaga
NMSRP0400311,CAMPECHE,Carmen
NO ESTA SINA,ZACATECAS,Calera
NOCK90400311,CAMPECHE,Carmen
NOMRP0400311,CAMPECHE,Carmen
NOR1902600542,NUEVO LEON,Guadalupe
NOR1902600542,Nuevo León,Guadalupe
NOV2903900002,TLAXCALA,Xaloztoc
NOV2903900002,Tlaxcala,Xaloztoc
NOV2903900004,TLAXCALA,Xaloztoc
NOV9M1901011,NUEVO LEON,Carmen
NOVRP1307711,HIDALGO,Tulancingo de Bravo
NPA6E2201111,QUERETARO,El Marques
NPB1C0200411,BAJA CALIFORNIA,Tijuana
NPB1C0200411,Baja California,Tijuana
NPG0900200109,DISTRITO FEDERAL,Azcapotzalco
NPG2201101242,QUERETARO,El Marques
NPG2201101242,Querétaro,El Marqués
NPI0400300036,CAMPECHE,Carmen
NPI0400300036,Campeche,Carmen
NPM0400300176,CAMPECHE,Carmen
NPM0400300176,Campeche,Carmen
NPM0400300177,CAMPECHE,Carmen
NPM0400300177,Campeche,Carmen
NPM0400300551,CAMPECHE,Carmen
NPM0400300551,Campeche,Carmen
NPM0400300580,CAMPECHE,Carmen
NPM6E1901811,NUEVO LEON,Garcia
NPM9M2201111,QUERETARO,El Marques
NPM9M2201111,Querétaro,El Marqués
NPMKE0400311,CAMPECHE,Carmen
NPMKE0400311,Campeche,Carmen
NPS9Q1900612,NUEVO LEON,Apodaca
NPS9Q1900612,Nuevo León,Apodaca
NPSBD2802711,TAMAULIPAS,Nuevo Laredo
NQU2201600314,QUERETARO,San Juan del Rio
NRDRP0400311,CAMPECHE,Carmen
NREND2803211,TAMAULIPAS,Reynosa
NREND2803211,Tamaulipas,Reynosa
NRMA50200211,BAJA CALIFORNIA,Mexicali
NSA1503300714,MEXICO,Ecatepec de Morelos
NSA6D0503011,COAHUILA,Saltillo
NSA9M0502711,COAHUILA,Ramos Arizpe
NSC5X1510611,MEXICO,Toluca
NSC5X1903911,NUEVO LEON,Monterrey
NSC5X1903921,NUEVO LEON,Monterrey
NSDHM0901511,DISTRITO FEDERAL,Cuauhtemoc
NSE0803700435,CHIHUAHUA,Juarez
NSM1101700076,GUANAJUATO,Irapuato
NSM1101700076,Guanajuato,Irapuato
NSM1103700197,GUANAJUATO,Silao
NSM1903901335,Nuevo León,Monterrey
NSM251403911,JALISCO,Guadalajara
NSM911902611,Nuevo León,Guadalupe
NSM9M2605811,SONORA,Santa Ana
NSM9U0200211,BAJA CALIFORNIA,Mexicali
NSM9U0200211,Baja California,Mexicali
NTC7X0502711,COAHUILA,Ramos Arizpe
NUC1Z2201411,QUERETARO,Queretaro
NUC2201400476,QUERETARO,Queretaro
NUL912802711,TAMAULIPAS,Nuevo Laredo
NUT1W1409911,JALISCO,Toliman
NUT1W1409911,Jalisco,Tolimán
NUT6E1504211,MEXICO,Ixtlahuaca
NUT6E1504211,México,Ixtlahuaca
NVM910200411,BAJA CALIFORNIA,Tijuana
NWFAI2600211,SONORA,Agua Prieta
NWM1512102232,MEXICO,Cuautitlan Izcalli
NWM1F2700411,Tabasco,Centro
NWM1F2700412,Tabasco,Centro
NWMB61511811,MEXICO,Zinacantepec
NWMB61512111,MEXICO,Cuautitlan
NWMBB0803715,CHIHUAHUA,Juarez
NWMTZ0503513,COAHUILA,Torreon
NWMTZ0601011,COLIMA,Villa de Alvarez
NWMTZ0900311,DISTRITO FEDERAL,Coyoacan
NWMTZ1001211,DURANGO,Lerdo
NWMTZ1100311,GUANAJUATO,Allende
NWMTZ1100714,GUANAJUATO,Celaya
NWMTZ1100715,GUANAJUATO,Celaya
NWMTZ1101111,GUANAJUATO,Cortazar
NWMTZ1101713,GUANAJUATO,Irapuato
NWMTZ1102012,GUANAJUATO,Leon
NWMTZ1102019,GUANAJUATO,Leon
NWMTZ110201A,GUANAJUATO,Leon
NWMTZ1103711,GUANAJUATO,Silao
NWMTZ1409711,JALISCO,Tlajomulco de Zuniga
NWMTZ1409711,Jalisco,Tlajomulco de Zúñiga
NWMTZ1409813,Jalisco,San Pedro Tlaquepaque
NWMTZ1502016,MEXICO,Coacalco de Berriozabal
NWMTZ1503111,MEXICO,Chimalhuacan
NWMTZ1503313,MEXICO,Ecatepec de Morelos
NWMTZ1505411,MEXICO,Metepec
NWMTZ1510616,MEXICO,Toluca
NWMTZ1512111,MEXICO,Cuautitlan Izcalli
NWMTZ1512112,MEXICO,Cuautitlan Izcalli
NWMTZ1512113,MEXICO,Cuautitlan
NWMTZ1605311,MICHOACAN,Morelia
NWMTZ1605312,MICHOACAN,Morelia
NWMTZ1605314,MICHOACAN,Morelia
NWMTZ1610211,Michoacán de Ocampo,Uruapan
NWMTZ1610711,MICHOACAN,Zacapu
NWMTZ1611211,MICHOACAN,Zitacuaro
NWMTZ1700711,MORELOS,Cuernavaca
NWMTZ1700717,MORELOS,Cuernavaca
NWMTZ2201419,QUERETARO,Queretaro
NWMTZ2300513,QUINTANA ROO,Benito Juarez
NWMTZ2402811,SAN LUIS POTOSI,San Luis Potosi
NWMTZ2403512,SAN LUIS POTOSI,Soledad de Graciano Sanchez
NWMZU1901211,NUEVO LEON,Cienega de Flores
NWMZU2500611,SINALOA,Culiacan
NYC5T1505711,MEXICO,Naucalpan de Juarez
NYC5T1505712,MEXICO,Naucalpan de Juarez
NYLMB1506211,MEXICO,Ocoyoacac
OAI0502700057,COAHUILA,Ramos Arizpe
OAI0502700218,Coahuila de Zaragoza,Ramos Arizpe
OAIL70702711,CHIAPAS,Chiapa de Corzo
OAL0502700064,COAHUILA,Ramos Arizpe
OAL2402800742,SAN LUIS POTOSI,San Luis Potosi
OAL2402800742,San Luis Potosí,San Luis Potosí
OAL7Q1409711,JALISCO,Tlajomulco de Zuniga
OAL8A1409711,JALISCO,Tlajomulco de Zuniga
OAMM03003911,VERACRUZ,Coatzacoalcos
OAPBB3019311,VERACRUZ,Veracruz
OAV2300500177,QUINTANA ROO,Benito Juarez
OAV2300500177,Quintana Roo,Benito Juárez
OAV2300500222,QUINTANA ROO,Benito Juarez
OBCMD2201411,QUERETARO,Queretaro
OBD3007000004,VERACRUZ,Hidalgotitlan
OBT3021000001,VERACRUZ,Uxpanapa
OCI2700400001,TABASCO,Centla
OCI2700400001,TABASCO,Centro
OCIAY2300511,QUINTANA ROO,Benito Juarez
OCIAY2300511,Quintana Roo,Benito Juárez
OCITF1404411,JALISCO,Ixtlahuacan de los Membrillos
OCJTN0704611,CHIAPAS,Jiquipilas
OCJTZ0803711,CHIHUAHUA,Juarez
OCM1103700058,GUANAJUATO,Silao
OCM6Y0900511,Ciudad de México,Gustavo A. Madero
OCM6Y0900511,DISTRITO FEDERAL,Gustavo A. Madero
OCO910900711,DISTRITO FEDERAL,Iztapalapa
OCO910901111,DISTRITO FEDERAL,Tlahuac
OCO910901112,DISTRITO FEDERAL,Tlahuac
OCPTE0600711,COLIMA,Manzanillo
OCPTE0600711,Colima,Manzanillo
OCR0710100525,CHIAPAS,Tuxtla Gutierrez
OCSMB2402811,SAN LUIS POTOSI,San Luis Potosi
OCSMB2402811,San Luis Potosí,San Luis Potosí
OCT0901600339,DISTRITO FEDERAL,Miguel Hidalgo
OCT5T0901611,DISTRITO FEDERAL,Miguel Hidalgo
ODMMB1510611,MEXICO,Toluca
OEM1102000297,GUANAJUATO,Leon
OEM1102000297,Guanajuato,León
OEM1904500036,NUEVO LEON,Salinas Victoria
OEN0400300553,CAMPECHE,Carmen
OEN0400300553,Campeche,Carmen
OEW2402800550,SAN LUIS POTOSI,San Luis Potosi
OEW2402800550,San Luis Potosí,San Luis Potosí
OFI5T1702411,MORELOS,Tlaltizapan
OGM2501400002,SINALOA,Rosario
OGM710200411,BAJA CALIFORNIA,Tijuana
OGR2300500104,QUINTANA ROO,Benito Juarez
OGR2300500104,Quintana Roo,Benito Juárez
OGU0901400198,DISTRITO FEDERAL,Benito Juarez
OHA0901200018,Ciudad de México,Tlalpan
OHA0901200018,DISTRITO FEDERAL,Tlalpan
OHA2111400415,PUEBLA,Puebla
OHA2111400415,Puebla,Puebla
OHAHI0901511,Ciudad de México,Cuauhtémoc
OHAHI0901511,DISTRITO FEDERAL,Cuauhtemoc
OHAHI0901512,DISTRITO FEDERAL,Cuauhtemoc
OHAHI1503711,MEXICO,Huixquilucan
OHAHI2402811,SAN LUIS POTOSI,San Luis Potosi
OHAHM0503511,COAHUILA,Torreon
OHAHM0503511,Coahuila de Zaragoza,Torreón
OHAHM0900511,Ciudad de México,Gustavo A. Madero
OHAHM0900511,DISTRITO FEDERAL,Gustavo A. Madero
OHAHM0900811,Ciudad de México,La Magdalena Contreras
OHAHM0900811,DISTRITO FEDERAL,La Magdalena Contreras
OHAHM0901611,Ciudad de México,Miguel Hidalgo
OHAHM0901611,DISTRITO FEDERAL,Miguel Hidalgo
OHAHM1102011,GUANAJUATO,Leon
OHAHM1102011,Guanajuato,León
OHM910803711,CHIHUAHUA,Juarez
OICLJ1510411,MEXICO,Tlalnepantla de Baz
OIHAY2300511,QUINTANA ROO,Benito Juarez
OIHAY2300511,Quintana Roo,Benito Juárez
OIM570900711,Ciudad de México,Iztapalapa
OIN5W1503311,MEXICO,Ecatepec de Morelos
OIN8A0200411,BAJA CALIFORNIA,Tijuana
OIN8A1407011,JALISCO,El Salto
OJR0100500044,AGUASCALIENTES,Jesus Maria
OJR0100500044,Aguascalientes,Jesús María
OLT2300500100,QUINTANA ROO,Benito Juarez
OLT2300500100,Quintana Roo,Benito Juárez
OLV7I0900611,DISTRITO FEDERAL,Iztacalco
OMA1F1409811,JALISCO,Tlaquepaque
OME0200400181,BAJA CALIFORNIA,Tijuana
OME1C0200411,BAJA CALIFORNIA,Tijuana
OME1L0300211,Baja California Sur,Mulegé
OME2903100018,TLAXCALA,Tetla de la Solidaridad
OME3003903913,VERACRUZ,Coatzacoalcos
OME522802211,TAMAULIPAS,Matamoros
OME5H1409811,JALISCO,Tlaquepaque
OME5H1409811,Jalisco,San Pedro Tlaquepaque
OME5T0900211,DISTRITO FEDERAL,Azcapotzalco
OME5T0901611,DISTRITO FEDERAL,Miguel Hidalgo
OME5W2201612,QUERETARO,San Juan del Rio
OME5W2201612,Querétaro,San Juan del Río
OME6D2900611,TLAXCALA,Calpulalpan
OME6Y2903111,TLAXCALA,Tetla de la Solidaridad
OME6Y2903111,Tlaxcala,Tetla de la Solidaridad
OME7X2803211,TAMAULIPAS,Reynosa
OME922802211,TAMAULIPAS,Matamoros
OME950803711,CHIHUAHUA,Juarez
OME950803711,Chihuahua,Juárez
OME970200411,BAJA CALIFORNIA,Tijuana
OMEEA0900211,DISTRITO FEDERAL,Azcapotzalco
OMEEA1510411,MEXICO,Tlalnepantla de Baz
OMEEA2803211,TAMAULIPAS,Reynosa
OMEKE0900511,DISTRITO FEDERAL,Gustavo A. Madero
OMEMK2200511,QUERETARO,Colon
OMEQB1409811,JALISCO,Tlaquepaque
OMEQV3003911,VERACRUZ,Coatzacoalcos
OMEQV3003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
OMESH2300511,QUINTANA ROO,Benito Juarez
OMEZS1505911,MEXICO,Nextlalpan
OMI0801900618,CHIHUAHUA,Chihuahua
OMI0801900618,Chihuahua,Chihuahua
OMI0801900619,CHIHUAHUA,Chihuahua
OMI0801900619,Chihuahua,Chihuahua
OMI0801900633,CHIHUAHUA,Chihuahua
OMI0801900633,Chihuahua,Chihuahua
OMI1103300031,GUANAJUATO,San Luis de la Paz
OMI1103300031,Guanajuato,San Luis de la Paz
OMI571603411,MICHOACAN,Hidalgo
OMJNS0803711,CHIHUAHUA,Juarez
OMS6E2201411,QUERETARO,Queretaro
OMVBB2402811,SAN LUIS POTOSI,San Luis Potosi
ONAAI1901212,NUEVO LEON,Cienega de Flores
ONAAI1901212,Nuevo León,Ciénega de Flores
ONLAY2300511,QUINTANA ROO,Benito Juarez
ONS1I1902611,NUEVO LEON,Guadalupe
OOMLK2802211,TAMAULIPAS,Matamoros
OOP3R2402411,SAN LUIS POTOSI,Rioverde
OOP3R2402411,San Luis Potosí,Rioverde
OPE9H1510611,MEXICO,Toluca
OPE9H1510611,México,Toluca
OPL3K0900211,DISTRITO FEDERAL,Azcapotzalco
OPM7L0200421,BAJA CALIFORNIA,Tijuana
OPM7L0200421,Baja California,Tijuana
OPRS72402811,SAN LUIS POTOSI,San Luis Potosi
ORAAY2300511,QUINTANA ROO,Benito Juarez
ORAAY2300511,Quintana Roo,Benito Juárez
ORCAY2300511,QUINTANA ROO,Benito Juarez
ORE2402800218,SAN LUIS POTOSI,San Luis Potosi
ORIAY2300511,QUINTANA ROO,Benito Juarez
ORIAY2300511,Quintana Roo,Benito Juárez
ORM1C3105011,YUCATAN,Uman
ORM1C3110111,YUCATAN,Uman
ORM3110100002,YUCATAN,Uman
ORMAY2300511,QUINTANA ROO,Benito Juarez
ORMAY2300811,QUINTANA ROO,Solidaridad
ORMAY2300811,Quintana Roo,Solidaridad
OSI5J1501911,MEXICO,Capulhuac
OSIQV1501911,MEXICO,Capulhuac
OSIQV1501911,México,Capulhuac
OSMBB2604811,SONORA,Puerto Penasco
OSMBB2604821,SONORA,Puerto Penasco
OSMND2402811,SAN LUIS POTOSI,San Luis Potosi
OSR920803711,CHIHUAHUA,Juarez
OSR921509511,MEXICO,Tepotzotlan
OSR921509522,MEXICO,Tepotzotlan
OSUMC3105011,YUCATAN,Merida
OSUMC3105011,Yucatán,Mérida
OTC2300800369,QUINTANA ROO,Solidaridad
OTE742115311,PUEBLA,Tecali de Herrera
OTHBB2604811,SONORA,Puerto Penasco
OTMM92800311,TAMAULIPAS,Altamira
OUR0200200125,BAJA CALIFORNIA,Mexicali
OVIB60400311,CAMPECHE,Carmen
OVIB61508112,MEXICO,Tecamac
OVIB63105014,YUCATAN,Merida
OVITZ1512114,MEXICO,Cuautitlan Izcalli
OVITZ1700715,MORELOS,Cuernavaca
OXA8A1505711,MEXICO,Naucalpan de Juarez
OXA8A1505711,MEXICO,Tlalnepantla de Baz
OXI741301311,HIDALGO,Atotonilco de Tula
OXIMB2113211,PUEBLA,San Martin Texmelucan
OXIMB2113211,Puebla,San Martín Texmelucan
P&G0900200240,DISTRITO FEDERAL,Azcapotzalco
P&G0900400132,DISTRITO FEDERAL,Cuajimalpa de Morelos
P&G1505700299,MEXICO,Naucalpan de Juarez
P&G2904300015,TLAXCALA,Yauhquemecan
P&G521505711,MEXICO,Naucalpan de Juarez
P&G582904311,TLAXCALA,Yauhquemecan
P&G5W0900511,DISTRITO FEDERAL,Gustavo A. Madero
P&G5W1100511,GUANAJUATO,Apaseo el Grande
P&G911505711,MEXICO,Naucalpan de Juarez
P&GBC1101712,GUANAJUATO,Irapuato
P&GMX1306311,HIDALGO,Tepeji del Rio de Ocampo
P&GZU1505711,MEXICO,Naucalpan de Juarez
P&GZU1512111,MEXICO,Cuautitlan
P&GZU1512111,MEXICO,Cuautitlan Izcalli
P&U5T0900311,DISTRITO FEDERAL,Coyoacan
P&U5T1510611,MEXICO,Toluca
PAA0101100090,AGUASCALIENTES,San Francisco de los Romo
PAA0101100090,Aguascalientes,San Francisco de los Romo
PAALV2201411,QUERETARO,Queretaro
PABMC1100511,GUANAJUATO,Apaseo el Grande
PABMC1100511,Guanajuato,Apaseo el Grande
PAC2300500036,QUINTANA ROO,Benito Juarez
PAC2405000023,SAN LUIS POTOSI,Villa de Reyes
PAC9M2405011,SAN LUIS POTOSI,Villa de Reyes
PACM62603011,SONORA,Hermosillo
PACMB1306311,HIDALGO,Tepeji del Rio de Ocampo
PACTE1510411,MEXICO,Tlalnepantla de Baz
PACTE2402811,SAN LUIS POTOSI,San Luis Potosi
PAD5Q1904811,NUEVO LEON,Santa Catarina
PAD5Q1904811,Nuevo León,Santa Catarina
PAD5U1507011,MEXICO,La Paz
PAD6D0900711,DISTRITO FEDERAL,Iztapalapa
PAD7T1507011,MEXICO,La Paz
PAF7Q1509111,MEXICO,Teoloyucan
PAG0900200342,Ciudad de México,Azcapotzalco
PAG0900200342,DISTRITO FEDERAL,Azcapotzalco
PAG1100500037,GUANAJUATO,Apaseo el Grande
PAG1100500037,Guanajuato,Apaseo el Grande
PAG1101700212,GUANAJUATO,Irapuato
PAG1101700212,Guanajuato,Irapuato
PAG1306300026,HIDALGO,Tepeji del Rio de Ocampo
PAG1505700421,MEXICO,Naucalpan de Juarez
PAG1505700421,México,Naucalpan de Juárez
PAG1505700424,MEXICO,Naucalpan de Juarez
PAG1505700424,México,Naucalpan de Juárez
PAG1512102568,MEXICO,Cuautitlan Izcalli
PAG1512102568,México,Cuautitlán Izcalli
PAG1S0100111,AGUASCALIENTES,Aguascalientes
PAG1S0100111,Aguascalientes,Aguascalientes
PAG221000711,DURANGO,Gomez Palacio
PAG5T1301011,HIDALGO,Atitalaquia
PAG880803712,CHIHUAHUA,Juarez
PAG880803712,Chihuahua,Juárez
PAILK3105011,YUCATAN,Merida
PAILK3105011,Yucatán,Mérida
PAIN31510411,MEXICO,Tlalnepantla de Baz
PAL2201600109,QUERETARO,San Juan del Rio
PAL5U1306911,HIDALGO,Tizayuca
PAL7S1901811,NUEVO LEON,Garcia
PAL7S1901811,Nuevo León,García
PAL9M2201611,QUERETARO,San Juan del Rio
PALB80803711,CHIHUAHUA,Juarez
PALB80803711,Chihuahua,Juárez
PALB82500111,SINALOA,Ahome
PALBB2803211,TAMAULIPAS,Reynosa
PALBB2803212,TAMAULIPAS,Reynosa
PAM1Z2111711,PUEBLA,Rafael Lara Grajales
PAM1Z2200611,QUERETARO,Corregidora
PAM1Z2200611,Querétaro,Corregidora
PAM1Z2901311,TLAXCALA,Huamantla
PAM1Z2901311,Tlaxcala,Huamantla
PAM210000004,PUEBLA,Rafael Lara Grajales
PAM210000004,Puebla,Rafael Lara Grajales
PAM520803711,CHIHUAHUA,Juarez
PAM6D1512111,MEXICO,Cuautitlan
PAM910803711,CHIHUAHUA,Juarez
PAMEA1502411,MEXICO,Cuautitlan
PAMLY0503511,COAHUILA,Torreon
PAMMA1900611,NUEVO LEON,Apodaca
PAN571407311,Jalisco,San Juan de los Lagos
PAN910200412,Baja California,Tijuana
PANBF2201411,QUERETARO,Queretaro
PANEA1510611,MEXICO,Toluca
PAP1J2201111,QUERETARO,El Marques
PAP2006700065,OAXACA,Oaxaca de Juarez
PAP7F1510411,MEXICO,Tlalnepantla de Baz
PAR1510100001,MEXICO,Tianguistenco
PAR2300900012,QUINTANA ROO,Tulum
PAR2300900012,Quintana Roo,Tulum
PAR3107600006,YUCATAN,Tecoh
PAR5T0901411,DISTRITO FEDERAL,Benito Juarez
PAS9M1306111,HIDALGO,Tepeapulco
PAS9M1306111,Hidalgo,Tepeapulco
PAS9M2803211,TAMAULIPAS,Matamoros
PAS9M2803211,TAMAULIPAS,Reynosa
PASEE0900411,DISTRITO FEDERAL,Cuajimalpa de Morelos
PASLX2700411,TABASCO,Centro
PASLX2700411,TABASCO,Jalpa de Mendez
PASLX2700411,Tabasco,Centro
PAT571410811,JALISCO,Tuxpan
PAT581507011,MEXICO,La Paz
PAT6A1608811,MICHOACAN,Tarimbaro
PATAI1410811,JALISCO,Tuxpan
PAU0900200366,DISTRITO FEDERAL,Azcapotzalco
PAU9G0802111,CHIHUAHUA,Delicias
PAU9G0802111,Chihuahua,Delicias
PAUEE0503011,COAHUILA,Saltillo
PAUEE1901911,NUEVO LEON,San Pedro Garza Garcia
PAUEE1901912,NUEVO LEON,San Pedro Garza Garcia
PAUEE1903911,NUEVO LEON,Monterrey
PAUEE1903912,NUEVO LEON,Monterrey
PAUKE1903911,NUEVO LEON,Monterrey
PAUKE1903912,NUEVO LEON,Monterrey
PAUKE1903914,NUEVO LEON,Monterrey
PAUKE2802711,TAMAULIPAS,Nuevo Laredo
PAUKE2803211,TAMAULIPAS,Reynosa
PAUKE2804111,TAMAULIPAS,Victoria
PAV1M1000711,DURANGO,Gomez Palacio
PAV1M1000713,DURANGO,Gomez Palacio
PAV1M1000714,DURANGO,Gomez Palacio
